20.6	14.7	30.1	21.5
20.9	-5.5	40.0	19.2
19.4	-20.5	33.8	29.1
15.8	5.6	17.5	21.1
15.6	-20.1	13.8	1.6
11.4	-27.8	14.6	6.4
6.8	-6.9	11.1	319.1
6.4	-26.3	22.5	313.8
4.9	-31.4	35.3	302.1
1.6	-31.9	28.3	306.9
-2.9	-41.0	27.4	288.7
-8.9	-21.2	27.9	287.5
-16.1	-27.4	29.3	293.4
-21.3	-58.3	27.9	272.3
-30.2	-58.3	22.1	271.6
-40.1	-65.3	28.1	266.4
-50.7	-71.9	34.1	262.2
-64.0	-76.0	44.2	215.4
-80.0	-88.8	32.8	236.8

