17.6	13.7	9.1	46.6
18.0	9.3	11.4	26.5
14.1	9.0	8.1	8.0
11.2	7.0	9.3	329.5
9.9	9.9	8.0	232.9
7.5	7.5	14.2	230.1
4.5	1.8	22.9	225.7
3.8	-14.9	25.0	235.0
1.7	-27.2	33.4	244.6
-2.5	-33.5	39.2	234.1
-6.7	-31.1	47.7	226.9
-11.4	-37.1	48.1	241.9
-17.1	-24.9	57.6	244.7
-23.6	-37.6	70.2	248.1
-31.0	-45.6	75.7	239.5
-40.1	-57.1	75.1	244.6
-52.0	-65.9	80.7	250.3
-66.0	-84.5	83.4	234.5
-81.0	-89.0	51.6	222.0

