18.2	18.0	3.7	162.0
17.7	14.4	9.5	203.0
14.2	12.9	8.9	195.0
11.3	10.0	8.0	187.0
9.8	2.4	7.6	277.0
7.7	-6.1	15.3	293.0
3.6	-10.1	18.4	305.0
-0.8	-12.4	21.0	302.0
-4.6	-17.7	21.9	316.0
-6.0	-36.2	24.3	302.0
-2.6	-41.9	61.5	282.0
-7.6	-49.0	62.7	281.0
-13.9	-49.8	65.6	286.0
-21.6	-51.0	56.1	285.0
-29.6	-58.8	31.0	279.0
-38.9	-67.8	38.2	268.0
-51.4	-75.1	25.0	272.0
-65.5	-83.7	34.0	265.0
-81.9	-91.7	25.6	21.0

