23.6	20.5	4.7	6.5
21.4	15.7	1.9	210.2
18.8	13.4	4.7	214.8
16.1	11.4	3.9	252.7
14.0	9.6	2.9	314.5
11.1	7.9	4.5	315.4
8.7	2.9	11.4	301.1
5.9	-1.0	19.2	296.7
2.5	-3.7	22.7	298.4
-1.1	-9.2	25.8	300.4
-4.9	-18.4	30.5	299.7
-9.6	-31.8	34.0	293.1
-15.5	-37.7	33.4	283.8
-22.5	-39.8	33.0	279.8
-30.3	-48.9	32.2	271.2
-40.5	-57.7	29.7	250.8
-53.3	-63.8	28.5	232.3
-66.8	-72.4	33.6	241.8
-80.8	-80.8	26.6	241.5

