30.8	23.4	6.2	234.1
27.1	21.0	5.4	208.3
24.0	18.5	4.5	186.8
21.2	14.1	3.3	215.0
18.6	8.1	4.7	265.9
15.7	4.4	5.2	305.4
12.1	3.3	6.0	330.1
8.7	0.3	6.0	328.3
5.3	-3.3	7.0	321.1
1.2	-10.9	6.8	301.4
-3.0	-18.6	9.3	280.9
-8.0	-19.4	12.2	281.9
-13.9	-23.6	13.6	276.9
-20.6	-29.6	14.7	264.1
-28.9	-30.2	19.6	259.6
-38.3	-45.1	16.7	286.1
-49.3	-67.8	11.1	287.3
-65.3	-68.0	8.7	334.1
-76.6	-78.5	24.1	94.2

