21.9	8.2	28.1	11.5
18.5	4.6	33.4	18.4
19.5	-10.4	24.1	30.4
16.5	0.2	11.3	35.1
12.6	4.8	6.6	13.4
10.0	-7.8	9.3	5.0
7.1	-17.5	10.9	330.7
5.8	-16.7	19.0	318.5
4.8	-26.2	28.7	306.6
1.6	-35.7	30.3	298.8
-3.6	-25.3	28.5	292.4
-9.2	-23.7	26.6	288.1
-15.3	-29.1	25.0	286.5
-22.3	-38.5	24.4	283.6
-30.1	-62.7	27.4	267.8
-40.4	-60.2	29.3	262.0
-50.6	-65.0	34.5	257.0
-64.9	-70.6	43.1	216.8
-80.8	-81.3	32.2	237.8

