23.0	20.2	16.3	17.9
19.9	17.1	15.7	27.1
18.3	13.6	6.8	30.6
15.4	12.7	1.7	344.4
12.8	10.7	2.5	266.9
10.5	4.3	4.9	302.9
8.4	-1.2	11.3	311.3
5.5	-2.8	12.6	301.0
1.5	-7.7	13.8	287.7
-2.4	-14.0	18.0	288.0
-6.8	-12.1	25.6	284.2
-11.4	-13.7	32.4	283.5
-16.8	-19.2	35.7	283.9
-23.8	-25.9	40.2	287.4
-31.8	-35.7	47.5	294.4
-40.6	-52.5	51.4	297.6
-53.0	-60.6	46.6	292.7
-67.9	-71.9	40.7	274.9
-79.5	-79.7	25.6	276.2

