18.9	12.5	11.3	28.0
17.5	10.0	11.6	2.3
14.9	9.6	2.9	358.6
11.8	8.5	4.5	219.9
8.7	8.4	9.1	221.2
7.1	7.0	15.7	215.3
3.5	3.4	20.8	226.5
1.1	-4.4	27.2	235.7
2.4	-27.4	35.1	237.1
-2.3	-28.7	40.0	232.2
-6.4	-32.3	46.9	226.6
-11.6	-34.4	49.5	231.5
-17.8	-29.1	54.3	242.5
-23.8	-32.9	68.9	247.5
-31.6	-42.8	77.2	246.0
-40.7	-53.5	78.4	249.1
-52.3	-62.7	80.7	249.7
-66.6	-75.3	79.5	231.0
-79.3	-81.5	48.9	234.1

