21.1	9.8	12.4	99.4
17.9	8.7	27.7	76.2
13.4	8.0	27.7	82.1
14.0	-27.0	28.5	87.0
15.0	-33.1	22.3	60.2
14.8	-18.4	5.2	100.8
9.7	-20.2	5.0	84.9
7.3	-22.3	2.3	23.8
4.0	-26.6	8.5	192.1
1.7	-28.6	12.2	266.5
-4.3	-20.8	11.3	207.8
-10.5	-25.3	8.1	272.1
-16.8	-27.1	34.5	299.2
-22.3	-42.4	30.3	275.8
-30.7	-50.4	45.0	293.5
-39.5	-63.5	38.4	291.1
-52.3	-69.3	37.8	253.5
-63.8	-75.7	50.1	242.0
-77.5	-88.9	37.2	232.9

