18.2	12.9	21.0	17.0
16.8	3.7	16.3	27.5
14.5	-5.1	14.4	19.6
10.6	-2.8	8.9	13.0
6.4	-0.7	3.5	346.1
1.9	-3.8	3.9	322.8
0.2	-10.9	15.3	298.8
1.0	-18.7	29.5	296.0
0.9	-30.5	42.5	297.4
-1.6	-36.9	57.8	301.7
-4.4	-43.2	70.6	300.2
-7.7	-48.2	68.9	292.1
-12.4	-51.4	61.7	276.5
-21.2	-49.6	57.6	266.2
-30.4	-50.1	57.0	265.7
-39.6	-58.5	61.5	268.9
-53.0	-60.5	66.5	261.1
-64.9	-74.8	62.9	260.1
-79.1	-82.5	41.3	264.5

