14.4	11.4	25.0	19.0
12.5	7.4	20.2	26.0
12.7	-4.0	6.4	255.0
9.5	-3.1	17.1	239.0
6.9	-4.8	27.9	234.0
5.1	-46.9	16.9	236.0
1.6	-30.5	21.9	243.0
2.6	-35.5	37.6	277.0
-0.3	-44.1	52.4	267.0
-5.6	-39.2	47.5	266.0
-11.7	-39.3	58.8	286.0
-8.8	-55.6	79.2	265.0
-11.6	-57.3	71.0	255.0
-19.9	-62.7	78.8	260.0
-29.8	-57.2	77.2	266.0
-40.9	-57.3	79.5	267.0
-51.5	-71.5	82.5	241.0
-64.9	-84.3	92.7	232.0
-79.5	-95.0	50.4	238.0

