17.2	14.7	11.8	54.0
17.1	7.7	11.1	35.0
14.5	7.1	5.4	38.0
10.8	6.2	5.8	339.0
10.4	8.8	10.9	264.0
8.6	5.0	18.4	216.0
4.0	1.4	21.7	223.0
4.2	-20.1	22.9	240.0
1.5	-27.9	32.0	250.0
-2.6	-39.2	37.8	241.0
-6.7	-34.3	44.4	235.0
-11.3	-40.3	43.8	244.0
-17.2	-29.6	54.5	249.0
-23.8	-38.2	53.0	253.0
-31.2	-52.6	47.5	252.0
-40.2	-58.5	53.4	249.0
-52.0	-68.9	56.8	257.0
-66.1	-82.5	-999.0	-999.0
-79.9	-93.9	-999.0	-999.0

