M_Time,PolNo,ItemDesc,M_Val,Code2Desc
2019-07-31T13:00:00,P021,放菏代砞琁计沮キА,111.00,タ盽逼秖代
2019-07-31T13:00:00,P101,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T13:00:00,P201,放菏代砞琁计沮キА,89.00,タ盽逼秖代
2019-07-31T13:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T13:00:00,P401,放菏代砞琁计沮キА,30.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T13:00:00,P501,放菏代砞琁计沮キА,108.00,タ盽逼秖代
2019-07-31T13:00:00,P601,放菏代砞琁计沮キА,98.00,タ盽逼秖代
2019-07-31T13:00:00,P701,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T13:00:00,P801,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T14:00:00,P011,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T14:00:00,P021,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T14:00:00,P101,て哺菏代砞琁计沮キА,18.00,タ盽逼秖代
2019-07-31T14:00:00,P201,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T14:00:00,P301,て哺菏代砞琁计沮キА,9.00,タ盽逼秖代
2019-07-31T14:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T14:00:00,P501,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T14:00:00,P601,て哺菏代砞琁计沮キА,35.00,タ盽逼秖代
2019-07-31T14:00:00,P701,て哺菏代砞琁计沮キА,39.00,タ盽逼秖代
2019-07-31T14:00:00,P801,て哺菏代砞琁计沮キА,35.00,タ盽逼秖代
2019-07-31T14:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T14:00:00,P021,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T14:00:00,P101,菏代砞琁计沮キА,5.40,タ盽逼秖代
2019-07-31T14:00:00,P201,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T14:00:00,P301,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T14:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T14:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T14:00:00,P601,菏代砞琁计沮キА,4.30,タ盽逼秖代
2019-07-31T14:00:00,P701,菏代砞琁计沮キА,3.70,タ盽逼秖代
2019-07-31T14:00:00,P801,菏代砞琁计沮キА,4.50,タ盽逼秖代
2019-07-31T14:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1845401.00,タ盽逼秖代
2019-07-31T14:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1850755.00,タ盽逼秖代
2019-07-31T14:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1973725.00,タ盽逼秖代
2019-07-31T14:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1945871.00,タ盽逼秖代
2019-07-31T14:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1626346.00,タ盽逼秖代
2019-07-31T14:00:00,P401,逼瑈瞯菏代砞琁计沮キА,146435.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T14:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1794610.00,タ盽逼秖代
2019-07-31T14:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1702191.00,タ盽逼秖代
2019-07-31T14:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1835809.00,タ盽逼秖代
2019-07-31T14:00:00,P801,逼瑈瞯菏代砞琁计沮キА,2009799.00,タ盽逼秖代
2019-07-31T14:00:00,P011,瘁て菏代砞琁计沮キА,39.00,タ盽逼秖代
2019-07-31T14:00:00,P021,瘁て菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T14:00:00,P101,瘁て菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T14:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T14:00:00,P301,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T14:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T14:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T14:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T14:00:00,P701,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T14:00:00,P801,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T14:00:00,P011,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T14:00:00,P021,放菏代砞琁计沮キА,111.00,タ盽逼秖代
2019-07-31T14:00:00,P101,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T14:00:00,P201,放菏代砞琁计沮キА,90.00,タ盽逼秖代
2019-07-31T14:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T14:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T14:00:00,P501,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T14:00:00,P601,放菏代砞琁计沮キА,98.00,タ盽逼秖代
2019-07-31T14:00:00,P701,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T14:00:00,P801,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T15:00:00,P011,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T15:00:00,P021,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T15:00:00,P101,て哺菏代砞琁计沮キА,17.00,タ盽逼秖代
2019-07-31T15:00:00,P201,て哺菏代砞琁计沮キА,25.00,タ盽逼秖代
2019-07-31T15:00:00,P301,て哺菏代砞琁计沮キА,9.00,タ盽逼秖代
2019-07-31T15:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T15:00:00,P501,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T15:00:00,P601,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T15:00:00,P701,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T15:00:00,P801,て哺菏代砞琁计沮キА,37.00,タ盽逼秖代
2019-07-31T15:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T15:00:00,P021,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T15:00:00,P101,菏代砞琁计沮キА,5.50,タ盽逼秖代
2019-07-31T15:00:00,P201,菏代砞琁计沮キА,5.90,タ盽逼秖代
2019-07-31T15:00:00,P301,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T15:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T15:00:00,P501,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T15:00:00,P601,菏代砞琁计沮キА,4.30,タ盽逼秖代
2019-07-31T15:00:00,P701,菏代砞琁计沮キА,3.70,タ盽逼秖代
2019-07-31T15:00:00,P801,菏代砞琁计沮キА,4.50,タ盽逼秖代
2019-07-31T15:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1838636.00,タ盽逼秖代
2019-07-31T15:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1851046.00,タ盽逼秖代
2019-07-31T15:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1969727.00,タ盽逼秖代
2019-07-31T15:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1937726.00,タ盽逼秖代
2019-07-31T15:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1632447.00,タ盽逼秖代
2019-07-31T15:00:00,P401,逼瑈瞯菏代砞琁计沮キА,145507.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T15:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1790844.00,タ盽逼秖代
2019-07-31T15:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1704749.00,タ盽逼秖代
2019-07-31T15:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1825653.00,タ盽逼秖代
2019-07-31T15:00:00,P801,逼瑈瞯菏代砞琁计沮キА,2004790.00,タ盽逼秖代
2019-07-31T15:00:00,P011,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T15:00:00,P021,瘁て菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T15:00:00,P101,瘁て菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T15:00:00,P201,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T15:00:00,P301,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T15:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T15:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T15:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T15:00:00,P701,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T15:00:00,P801,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T15:00:00,P011,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T15:00:00,P021,放菏代砞琁计沮キА,112.00,タ盽逼秖代
2019-07-31T15:00:00,P101,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T15:00:00,P201,放菏代砞琁计沮キА,92.00,タ盽逼秖代
2019-07-31T15:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T15:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T15:00:00,P501,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T15:00:00,P601,放菏代砞琁计沮キА,97.00,タ盽逼秖代
2019-07-31T15:00:00,P701,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T15:00:00,P801,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T16:00:00,P011,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T16:00:00,P021,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T16:00:00,P101,て哺菏代砞琁计沮キА,14.00,タ盽逼秖代
2019-07-31T16:00:00,P201,て哺菏代砞琁计沮キА,24.00,タ盽逼秖代
2019-07-31T16:00:00,P301,て哺菏代砞琁计沮キА,8.00,タ盽逼秖代
2019-07-31T16:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T16:00:00,P501,て哺菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T16:00:00,P601,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T16:00:00,P701,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T16:00:00,P801,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T16:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T16:00:00,P021,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T16:00:00,P101,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T16:00:00,P201,菏代砞琁计沮キА,6.00,タ盽逼秖代
2019-07-31T16:00:00,P301,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T16:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T16:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T16:00:00,P601,菏代砞琁计沮キА,4.20,タ盽逼秖代
2019-07-31T16:00:00,P701,菏代砞琁计沮キА,3.60,タ盽逼秖代
2019-07-31T16:00:00,P801,菏代砞琁计沮キА,4.30,タ盽逼秖代
2019-07-31T16:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1841587.00,タ盽逼秖代
2019-07-31T16:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1860266.00,タ盽逼秖代
2019-07-31T16:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1948019.00,タ盽逼秖代
2019-07-31T16:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1933737.00,タ盽逼秖代
2019-07-31T16:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1630119.00,タ盽逼秖代
2019-07-31T16:00:00,P401,逼瑈瞯菏代砞琁计沮キА,121366.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T16:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1788507.00,タ盽逼秖代
2019-07-31T16:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1701264.00,タ盽逼秖代
2019-07-31T16:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1820304.00,タ盽逼秖代
2019-07-31T16:00:00,P801,逼瑈瞯菏代砞琁计沮キА,2011286.00,タ盽逼秖代
2019-07-31T16:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T16:00:00,P021,瘁て菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T16:00:00,P101,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T16:00:00,P201,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T16:00:00,P301,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T16:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T16:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T16:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T16:00:00,P701,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T16:00:00,P801,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T16:00:00,P011,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T16:00:00,P021,放菏代砞琁计沮キА,112.00,タ盽逼秖代
2019-07-31T16:00:00,P101,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T16:00:00,P201,放菏代砞琁计沮キА,93.00,タ盽逼秖代
2019-07-31T16:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T16:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T16:00:00,P501,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T16:00:00,P601,放菏代砞琁计沮キА,97.00,タ盽逼秖代
2019-07-31T16:00:00,P701,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T16:00:00,P801,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T17:00:00,P011,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T17:00:00,P021,て哺菏代砞琁计沮キА,27.00,タ盽逼秖代
2019-07-31T17:00:00,P101,て哺菏代砞琁计沮キА,22.00,タ盽逼秖代
2019-07-31T17:00:00,P201,て哺菏代砞琁计沮キА,21.00,タ盽逼秖代
2019-07-31T17:00:00,P301,て哺菏代砞琁计沮キА,8.00,タ盽逼秖代
2019-07-31T17:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T17:00:00,P501,て哺菏代砞琁计沮キА,35.00,タ盽逼秖代
2019-07-31T17:00:00,P601,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T17:00:00,P701,て哺菏代砞琁计沮キА,36.00,タ盽逼秖代
2019-07-31T17:00:00,P801,て哺菏代砞琁计沮キА,40.00,タ盽逼秖代
2019-07-31T17:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T17:00:00,P021,菏代砞琁计沮キА,4.70,タ盽逼秖代
2019-07-31T17:00:00,P101,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T17:00:00,P201,菏代砞琁计沮キА,6.00,タ盽逼秖代
2019-07-31T17:00:00,P301,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T17:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T17:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T17:00:00,P601,菏代砞琁计沮キА,4.20,タ盽逼秖代
2019-07-31T17:00:00,P701,菏代砞琁计沮キА,3.60,タ盽逼秖代
2019-07-31T17:00:00,P801,菏代砞琁计沮キА,4.40,タ盽逼秖代
2019-07-31T17:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1841661.00,タ盽逼秖代
2019-07-31T17:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1859733.00,タ盽逼秖代
2019-07-31T17:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1948309.00,タ盽逼秖代
2019-07-31T17:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1927214.00,タ盽逼秖代
2019-07-31T17:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1662332.00,タ盽逼秖代
2019-07-31T17:00:00,P401,逼瑈瞯菏代砞琁计沮キА,96525.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T17:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1788341.00,タ盽逼秖代
2019-07-31T17:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1696341.00,タ盽逼秖代
2019-07-31T17:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1808075.00,タ盽逼秖代
2019-07-31T17:00:00,P801,逼瑈瞯菏代砞琁计沮キА,2000060.00,タ盽逼秖代
2019-07-31T17:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T17:00:00,P021,瘁て菏代砞琁计沮キА,37.00,タ盽逼秖代
2019-07-31T17:00:00,P101,瘁て菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T17:00:00,P201,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T17:00:00,P301,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T17:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T17:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T17:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T17:00:00,P701,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T17:00:00,P801,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T17:00:00,P011,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T17:00:00,P021,放菏代砞琁计沮キА,113.00,タ盽逼秖代
2019-07-31T17:00:00,P101,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T17:00:00,P201,放菏代砞琁计沮キА,93.00,タ盽逼秖代
2019-07-31T17:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T17:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T17:00:00,P501,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T17:00:00,P601,放菏代砞琁计沮キА,97.00,タ盽逼秖代
2019-07-31T17:00:00,P701,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T17:00:00,P801,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T18:00:00,P011,て哺菏代砞琁计沮キА,29.00,タ盽逼秖代
2019-07-31T18:00:00,P021,て哺菏代砞琁计沮キА,25.00,タ盽逼秖代
2019-07-31T18:00:00,P101,て哺菏代砞琁计沮キА,24.00,タ盽逼秖代
2019-07-31T18:00:00,P201,て哺菏代砞琁计沮キА,22.00,タ盽逼秖代
2019-07-31T18:00:00,P301,て哺菏代砞琁计沮キА,8.00,タ盽逼秖代
2019-07-31T18:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T18:00:00,P501,て哺菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T18:00:00,P601,て哺菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T18:00:00,P701,て哺菏代砞琁计沮キА,35.00,タ盽逼秖代
2019-07-31T18:00:00,P801,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T18:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T18:00:00,P021,菏代砞琁计沮キА,4.60,タ盽逼秖代
2019-07-31T18:00:00,P101,菏代砞琁计沮キА,5.60,タ盽逼秖代
2019-07-31T18:00:00,P201,菏代砞琁计沮キА,5.80,タ盽逼秖代
2019-07-31T18:00:00,P301,菏代砞琁计沮キА,5.50,タ盽逼秖代
2019-07-31T18:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T18:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T18:00:00,P601,菏代砞琁计沮キА,4.20,タ盽逼秖代
2019-07-31T18:00:00,P701,菏代砞琁计沮キА,3.70,タ盽逼秖代
2019-07-31T18:00:00,P801,菏代砞琁计沮キА,4.40,タ盽逼秖代
2019-07-31T18:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1830871.00,タ盽逼秖代
2019-07-31T18:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1861264.00,タ盽逼秖代
2019-07-31T18:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1953939.00,タ盽逼秖代
2019-07-31T18:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1952360.00,タ盽逼秖代
2019-07-31T18:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1649369.00,タ盽逼秖代
2019-07-31T18:00:00,P401,逼瑈瞯菏代砞琁计沮キА,108431.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T18:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1784034.00,タ盽逼秖代
2019-07-31T18:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1689158.00,タ盽逼秖代
2019-07-31T18:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1801617.00,タ盽逼秖代
2019-07-31T18:00:00,P801,逼瑈瞯菏代砞琁计沮キА,2000297.00,タ盽逼秖代
2019-07-31T18:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T18:00:00,P021,瘁て菏代砞琁计沮キА,37.00,タ盽逼秖代
2019-07-31T18:00:00,P101,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T18:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T18:00:00,P301,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T18:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T18:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T18:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T18:00:00,P701,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T18:00:00,P801,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T18:00:00,P011,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T18:00:00,P021,放菏代砞琁计沮キА,113.00,タ盽逼秖代
2019-07-31T18:00:00,P101,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T18:00:00,P201,放菏代砞琁计沮キА,93.00,タ盽逼秖代
2019-07-31T18:00:00,P301,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T18:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T18:00:00,P501,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T18:00:00,P601,放菏代砞琁计沮キА,100.00,タ盽逼秖代
2019-07-31T18:00:00,P701,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T18:00:00,P801,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T19:00:00,P011,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T19:00:00,P021,て哺菏代砞琁计沮キА,19.00,タ盽逼秖代
2019-07-31T19:00:00,P101,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T19:00:00,P201,て哺菏代砞琁计沮キА,21.00,タ盽逼秖代
2019-07-31T19:00:00,P301,て哺菏代砞琁计沮キА,6.00,タ盽逼秖代
2019-07-31T19:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T19:00:00,P501,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T19:00:00,P601,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T19:00:00,P701,て哺菏代砞琁计沮キА,33.00,タ盽逼秖代
2019-07-31T19:00:00,P801,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T19:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T19:00:00,P021,菏代砞琁计沮キА,4.70,タ盽逼秖代
2019-07-31T19:00:00,P101,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T19:00:00,P201,菏代砞琁计沮キА,5.80,タ盽逼秖代
2019-07-31T19:00:00,P301,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T19:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T19:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T19:00:00,P601,菏代砞琁计沮キА,4.10,タ盽逼秖代
2019-07-31T19:00:00,P701,菏代砞琁计沮キА,3.60,タ盽逼秖代
2019-07-31T19:00:00,P801,菏代砞琁计沮キА,4.50,タ盽逼秖代
2019-07-31T19:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1831583.00,タ盽逼秖代
2019-07-31T19:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1843377.00,タ盽逼秖代
2019-07-31T19:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1939940.00,タ盽逼秖代
2019-07-31T19:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1934377.00,タ盽逼秖代
2019-07-31T19:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1629734.00,タ盽逼秖代
2019-07-31T19:00:00,P401,逼瑈瞯菏代砞琁计沮キА,136880.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T19:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1780763.00,タ盽逼秖代
