M_Time,PolNo,ItemDesc,M_Val,Code2Desc
2019-10-03T06:00:00,P011,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T06:00:00,P021,二氧化硫監測設施一小時數據平均值,25.00,正常排放量測值
2019-10-03T06:00:00,P101,二氧化硫監測設施一小時數據平均值,24.00,正常排放量測值
2019-10-03T06:00:00,P201,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P301,二氧化硫監測設施一小時數據平均值,14.00,正常排放量測值
2019-10-03T06:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P501,二氧化硫監測設施一小時數據平均值,40.00,正常排放量測值
2019-10-03T06:00:00,P601,二氧化硫監測設施一小時數據平均值,35.00,正常排放量測值
2019-10-03T06:00:00,P701,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P801,二氧化硫監測設施一小時數據平均值,30.00,正常排放量測值
2019-10-03T06:00:00,P011,氧氣監測設施一小時數據平均值,5.80,正常排放量測值
2019-10-03T06:00:00,P021,氧氣監測設施一小時數據平均值,6.20,正常排放量測值
2019-10-03T06:00:00,P101,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T06:00:00,P201,氧氣監測設施一小時數據平均值,21.40,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P301,氧氣監測設施一小時數據平均值,7.00,正常排放量測值
2019-10-03T06:00:00,P401,氧氣監測設施一小時數據平均值,22.60,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P501,氧氣監測設施一小時數據平均值,6.50,正常排放量測值
2019-10-03T06:00:00,P601,氧氣監測設施一小時數據平均值,5.40,正常排放量測值
2019-10-03T06:00:00,P701,氧氣監測設施一小時數據平均值,18.10,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P801,氧氣監測設施一小時數據平均值,5.10,正常排放量測值
2019-10-03T06:00:00,P011,排放流率監測設施一小時數據平均值,1382053.00,正常排放量測值
2019-10-03T06:00:00,P021,排放流率監測設施一小時數據平均值,1442340.00,正常排放量測值
2019-10-03T06:00:00,P101,排放流率監測設施一小時數據平均值,1878999.00,正常排放量測值
2019-10-03T06:00:00,P201,排放流率監測設施一小時數據平均值,158570.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P301,排放流率監測設施一小時數據平均值,1423197.00,正常排放量測值
2019-10-03T06:00:00,P401,排放流率監測設施一小時數據平均值,631.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P501,排放流率監測設施一小時數據平均值,1330642.00,正常排放量測值
2019-10-03T06:00:00,P601,排放流率監測設施一小時數據平均值,1252790.00,正常排放量測值
2019-10-03T06:00:00,P701,排放流率監測設施一小時數據平均值,98726.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P801,排放流率監測設施一小時數據平均值,1549386.00,正常排放量測值
2019-10-03T06:00:00,P011,氮氧化物監測設施一小時數據平均值,37.00,正常排放量測值
2019-10-03T06:00:00,P021,氮氧化物監測設施一小時數據平均值,25.00,正常排放量測值
2019-10-03T06:00:00,P101,氮氧化物監測設施一小時數據平均值,43.00,正常排放量測值
2019-10-03T06:00:00,P201,氮氧化物監測設施一小時數據平均值,1.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P301,氮氧化物監測設施一小時數據平均值,44.00,正常排放量測值
2019-10-03T06:00:00,P401,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P501,氮氧化物監測設施一小時數據平均值,46.00,正常排放量測值
2019-10-03T06:00:00,P601,氮氧化物監測設施一小時數據平均值,51.00,正常排放量測值
2019-10-03T06:00:00,P701,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P801,氮氧化物監測設施一小時數據平均值,49.00,正常排放量測值
2019-10-03T06:00:00,P011,溫度監測設施一小時數據平均值,95.00,正常排放量測值
2019-10-03T06:00:00,P021,溫度監測設施一小時數據平均值,96.00,正常排放量測值
2019-10-03T06:00:00,P101,溫度監測設施一小時數據平均值,103.00,正常排放量測值
2019-10-03T06:00:00,P201,溫度監測設施一小時數據平均值,31.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P301,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T06:00:00,P401,溫度監測設施一小時數據平均值,28.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P501,溫度監測設施一小時數據平均值,96.00,正常排放量測值
2019-10-03T06:00:00,P601,溫度監測設施一小時數據平均值,93.00,正常排放量測值
2019-10-03T06:00:00,P701,溫度監測設施一小時數據平均值,27.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T06:00:00,P801,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T07:00:00,P011,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T07:00:00,P021,二氧化硫監測設施一小時數據平均值,29.00,正常排放量測值
2019-10-03T07:00:00,P101,二氧化硫監測設施一小時數據平均值,24.00,正常排放量測值
2019-10-03T07:00:00,P201,二氧化硫監測設施一小時數據平均值,4.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P301,二氧化硫監測設施一小時數據平均值,19.00,正常排放量測值
2019-10-03T07:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P501,二氧化硫監測設施一小時數據平均值,41.00,正常排放量測值
2019-10-03T07:00:00,P601,二氧化硫監測設施一小時數據平均值,36.00,正常排放量測值
2019-10-03T07:00:00,P701,二氧化硫監測設施一小時數據平均值,7.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P801,二氧化硫監測設施一小時數據平均值,28.00,正常排放量測值
2019-10-03T07:00:00,P011,氧氣監測設施一小時數據平均值,5.80,正常排放量測值
2019-10-03T07:00:00,P021,氧氣監測設施一小時數據平均值,5.50,正常排放量測值
2019-10-03T07:00:00,P101,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T07:00:00,P201,氧氣監測設施一小時數據平均值,20.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P301,氧氣監測設施一小時數據平均值,7.00,正常排放量測值
2019-10-03T07:00:00,P401,氧氣監測設施一小時數據平均值,21.10,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P501,氧氣監測設施一小時數據平均值,6.80,正常排放量測值
2019-10-03T07:00:00,P601,氧氣監測設施一小時數據平均值,5.50,正常排放量測值
2019-10-03T07:00:00,P701,氧氣監測設施一小時數據平均值,16.50,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P801,氧氣監測設施一小時數據平均值,5.70,正常排放量測值
2019-10-03T07:00:00,P011,排放流率監測設施一小時數據平均值,1376711.00,正常排放量測值
2019-10-03T07:00:00,P021,排放流率監測設施一小時數據平均值,1697648.00,正常排放量測值
2019-10-03T07:00:00,P101,排放流率監測設施一小時數據平均值,1875185.00,正常排放量測值
2019-10-03T07:00:00,P201,排放流率監測設施一小時數據平均值,257409.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P301,排放流率監測設施一小時數據平均值,1429038.00,正常排放量測值
2019-10-03T07:00:00,P401,排放流率監測設施一小時數據平均值,109829.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P501,排放流率監測設施一小時數據平均值,1281140.00,正常排放量測值
2019-10-03T07:00:00,P601,排放流率監測設施一小時數據平均值,1201397.00,正常排放量測值
2019-10-03T07:00:00,P701,排放流率監測設施一小時數據平均值,184406.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P801,排放流率監測設施一小時數據平均值,1445919.00,正常排放量測值
2019-10-03T07:00:00,P011,氮氧化物監測設施一小時數據平均值,37.00,正常排放量測值
2019-10-03T07:00:00,P021,氮氧化物監測設施一小時數據平均值,28.00,正常排放量測值
2019-10-03T07:00:00,P101,氮氧化物監測設施一小時數據平均值,45.00,正常排放量測值
2019-10-03T07:00:00,P201,氮氧化物監測設施一小時數據平均值,6.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P301,氮氧化物監測設施一小時數據平均值,43.00,正常排放量測值
2019-10-03T07:00:00,P401,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P501,氮氧化物監測設施一小時數據平均值,47.00,正常排放量測值
2019-10-03T07:00:00,P601,氮氧化物監測設施一小時數據平均值,51.00,正常排放量測值
2019-10-03T07:00:00,P701,氮氧化物監測設施一小時數據平均值,7.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P801,氮氧化物監測設施一小時數據平均值,47.00,正常排放量測值
2019-10-03T07:00:00,P011,溫度監測設施一小時數據平均值,95.00,正常排放量測值
2019-10-03T07:00:00,P021,溫度監測設施一小時數據平均值,96.00,正常排放量測值
2019-10-03T07:00:00,P101,溫度監測設施一小時數據平均值,103.00,正常排放量測值
2019-10-03T07:00:00,P201,溫度監測設施一小時數據平均值,31.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P301,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T07:00:00,P401,溫度監測設施一小時數據平均值,28.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P501,溫度監測設施一小時數據平均值,95.00,正常排放量測值
2019-10-03T07:00:00,P601,溫度監測設施一小時數據平均值,93.00,正常排放量測值
2019-10-03T07:00:00,P701,溫度監測設施一小時數據平均值,27.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T07:00:00,P801,溫度監測設施一小時數據平均值,97.00,正常排放量測值
2019-10-03T08:00:00,P011,二氧化硫監測設施一小時數據平均值,27.00,正常排放量測值
2019-10-03T08:00:00,P021,二氧化硫監測設施一小時數據平均值,45.00,無效數據
2019-10-03T08:00:00,P101,二氧化硫監測設施一小時數據平均值,24.00,正常排放量測值
2019-10-03T08:00:00,P201,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P301,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T08:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P501,二氧化硫監測設施一小時數據平均值,36.00,正常排放量測值
2019-10-03T08:00:00,P601,二氧化硫監測設施一小時數據平均值,38.00,正常排放量測值
2019-10-03T08:00:00,P701,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P801,二氧化硫監測設施一小時數據平均值,29.00,正常排放量測值
2019-10-03T08:00:00,P011,氧氣監測設施一小時數據平均值,5.80,正常排放量測值
2019-10-03T08:00:00,P021,氧氣監測設施一小時數據平均值,5.20,無效數據
2019-10-03T08:00:00,P101,氧氣監測設施一小時數據平均值,5.90,正常排放量測值
2019-10-03T08:00:00,P201,氧氣監測設施一小時數據平均值,21.30,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P301,氧氣監測設施一小時數據平均值,7.10,正常排放量測值
2019-10-03T08:00:00,P401,氧氣監測設施一小時數據平均值,22.50,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P501,氧氣監測設施一小時數據平均值,7.00,正常排放量測值
2019-10-03T08:00:00,P601,氧氣監測設施一小時數據平均值,5.50,正常排放量測值
2019-10-03T08:00:00,P701,氧氣監測設施一小時數據平均值,17.90,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P801,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T08:00:00,P011,排放流率監測設施一小時數據平均值,1355828.00,正常排放量測值
2019-10-03T08:00:00,P021,排放流率監測設施一小時數據平均值,1943225.00,無效數據
2019-10-03T08:00:00,P101,排放流率監測設施一小時數據平均值,1892176.00,正常排放量測值
2019-10-03T08:00:00,P201,排放流率監測設施一小時數據平均值,146801.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P301,排放流率監測設施一小時數據平均值,1424445.00,正常排放量測值
2019-10-03T08:00:00,P401,排放流率監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P501,排放流率監測設施一小時數據平均值,1250746.00,正常排放量測值
2019-10-03T08:00:00,P601,排放流率監測設施一小時數據平均值,1181337.00,正常排放量測值
2019-10-03T08:00:00,P701,排放流率監測設施一小時數據平均值,87959.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P801,排放流率監測設施一小時數據平均值,1383609.00,正常排放量測值
2019-10-03T08:00:00,P011,氮氧化物監測設施一小時數據平均值,39.00,正常排放量測值
2019-10-03T08:00:00,P021,氮氧化物監測設施一小時數據平均值,42.00,無效數據
2019-10-03T08:00:00,P101,氮氧化物監測設施一小時數據平均值,43.00,正常排放量測值
2019-10-03T08:00:00,P201,氮氧化物監測設施一小時數據平均值,1.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P301,氮氧化物監測設施一小時數據平均值,44.00,正常排放量測值
2019-10-03T08:00:00,P401,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P501,氮氧化物監測設施一小時數據平均值,50.00,正常排放量測值
2019-10-03T08:00:00,P601,氮氧化物監測設施一小時數據平均值,53.00,正常排放量測值
2019-10-03T08:00:00,P701,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P801,氮氧化物監測設施一小時數據平均值,48.00,正常排放量測值
2019-10-03T08:00:00,P011,溫度監測設施一小時數據平均值,95.00,正常排放量測值
2019-10-03T08:00:00,P021,溫度監測設施一小時數據平均值,99.00,正常排放量測值
2019-10-03T08:00:00,P101,溫度監測設施一小時數據平均值,103.00,正常排放量測值
2019-10-03T08:00:00,P201,溫度監測設施一小時數據平均值,31.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P301,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T08:00:00,P401,溫度監測設施一小時數據平均值,28.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P501,溫度監測設施一小時數據平均值,91.00,正常排放量測值
2019-10-03T08:00:00,P601,溫度監測設施一小時數據平均值,93.00,正常排放量測值
2019-10-03T08:00:00,P701,溫度監測設施一小時數據平均值,27.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T08:00:00,P801,溫度監測設施一小時數據平均值,92.00,正常排放量測值
2019-10-03T09:00:00,P011,二氧化硫監測設施一小時數據平均值,29.00,正常排放量測值
2019-10-03T09:00:00,P021,二氧化硫監測設施一小時數據平均值,28.00,正常排放量測值
2019-10-03T09:00:00,P101,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T09:00:00,P201,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P301,二氧化硫監測設施一小時數據平均值,35.00,正常排放量測值
2019-10-03T09:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P501,二氧化硫監測設施一小時數據平均值,37.00,正常排放量測值
2019-10-03T09:00:00,P601,二氧化硫監測設施一小時數據平均值,39.00,正常排放量測值
2019-10-03T09:00:00,P701,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P801,二氧化硫監測設施一小時數據平均值,28.00,正常排放量測值
2019-10-03T09:00:00,P011,氧氣監測設施一小時數據平均值,5.80,正常排放量測值
2019-10-03T09:00:00,P021,氧氣監測設施一小時數據平均值,5.20,正常排放量測值
2019-10-03T09:00:00,P101,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T09:00:00,P201,氧氣監測設施一小時數據平均值,21.30,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P301,氧氣監測設施一小時數據平均值,7.10,正常排放量測值
2019-10-03T09:00:00,P401,氧氣監測設施一小時數據平均值,22.50,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P501,氧氣監測設施一小時數據平均值,7.00,正常排放量測值
2019-10-03T09:00:00,P601,氧氣監測設施一小時數據平均值,5.50,正常排放量測值
2019-10-03T09:00:00,P701,氧氣監測設施一小時數據平均值,18.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P801,氧氣監測設施一小時數據平均值,5.90,正常排放量測值
2019-10-03T09:00:00,P011,排放流率監測設施一小時數據平均值,1373650.00,正常排放量測值
2019-10-03T09:00:00,P021,排放流率監測設施一小時數據平均值,1764348.00,正常排放量測值
2019-10-03T09:00:00,P101,排放流率監測設施一小時數據平均值,1883124.00,正常排放量測值
2019-10-03T09:00:00,P201,排放流率監測設施一小時數據平均值,136147.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P301,排放流率監測設施一小時數據平均值,1427715.00,正常排放量測值
2019-10-03T09:00:00,P401,排放流率監測設施一小時數據平均值,2266.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P501,排放流率監測設施一小時數據平均值,1252019.00,正常排放量測值
2019-10-03T09:00:00,P601,排放流率監測設施一小時數據平均值,1180127.00,正常排放量測值
2019-10-03T09:00:00,P701,排放流率監測設施一小時數據平均值,39353.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P801,排放流率監測設施一小時數據平均值,1383791.00,正常排放量測值
2019-10-03T09:00:00,P011,氮氧化物監測設施一小時數據平均值,37.00,正常排放量測值
2019-10-03T09:00:00,P021,氮氧化物監測設施一小時數據平均值,40.00,正常排放量測值
2019-10-03T09:00:00,P101,氮氧化物監測設施一小時數據平均值,44.00,正常排放量測值
2019-10-03T09:00:00,P201,氮氧化物監測設施一小時數據平均值,1.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P301,氮氧化物監測設施一小時數據平均值,45.00,正常排放量測值
2019-10-03T09:00:00,P401,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P501,氮氧化物監測設施一小時數據平均值,53.00,正常排放量測值
2019-10-03T09:00:00,P601,氮氧化物監測設施一小時數據平均值,57.00,正常排放量測值
2019-10-03T09:00:00,P701,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P801,氮氧化物監測設施一小時數據平均值,48.00,正常排放量測值
2019-10-03T09:00:00,P011,溫度監測設施一小時數據平均值,96.00,正常排放量測值
2019-10-03T09:00:00,P021,溫度監測設施一小時數據平均值,100.00,正常排放量測值
2019-10-03T09:00:00,P101,溫度監測設施一小時數據平均值,104.00,正常排放量測值
2019-10-03T09:00:00,P201,溫度監測設施一小時數據平均值,31.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P301,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T09:00:00,P401,溫度監測設施一小時數據平均值,28.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P501,溫度監測設施一小時數據平均值,91.00,正常排放量測值
2019-10-03T09:00:00,P601,溫度監測設施一小時數據平均值,93.00,正常排放量測值
2019-10-03T09:00:00,P701,溫度監測設施一小時數據平均值,27.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T09:00:00,P801,溫度監測設施一小時數據平均值,91.00,正常排放量測值
2019-10-03T10:00:00,P011,二氧化硫監測設施一小時數據平均值,33.00,正常排放量測值
2019-10-03T10:00:00,P021,二氧化硫監測設施一小時數據平均值,29.00,正常排放量測值
2019-10-03T10:00:00,P101,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T10:00:00,P201,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P301,二氧化硫監測設施一小時數據平均值,26.00,正常排放量測值
2019-10-03T10:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P501,二氧化硫監測設施一小時數據平均值,38.00,正常排放量測值
2019-10-03T10:00:00,P601,二氧化硫監測設施一小時數據平均值,47.00,正常排放量測值
2019-10-03T10:00:00,P701,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P801,二氧化硫監測設施一小時數據平均值,32.00,正常排放量測值
2019-10-03T10:00:00,P011,氧氣監測設施一小時數據平均值,5.50,正常排放量測值
2019-10-03T10:00:00,P021,氧氣監測設施一小時數據平均值,5.30,正常排放量測值
2019-10-03T10:00:00,P101,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T10:00:00,P201,氧氣監測設施一小時數據平均值,21.30,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P301,氧氣監測設施一小時數據平均值,6.90,正常排放量測值
2019-10-03T10:00:00,P401,氧氣監測設施一小時數據平均值,22.50,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P501,氧氣監測設施一小時數據平均值,6.40,正常排放量測值
2019-10-03T10:00:00,P601,氧氣監測設施一小時數據平均值,5.10,正常排放量測值
2019-10-03T10:00:00,P701,氧氣監測設施一小時數據平均值,18.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P801,氧氣監測設施一小時數據平均值,5.60,正常排放量測值
2019-10-03T10:00:00,P011,排放流率監測設施一小時數據平均值,1461403.00,正常排放量測值
2019-10-03T10:00:00,P021,排放流率監測設施一小時數據平均值,1763994.00,正常排放量測值
2019-10-03T10:00:00,P101,排放流率監測設施一小時數據平均值,1882676.00,正常排放量測值
2019-10-03T10:00:00,P201,排放流率監測設施一小時數據平均值,129522.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P301,排放流率監測設施一小時數據平均值,1504450.00,正常排放量測值
2019-10-03T10:00:00,P401,排放流率監測設施一小時數據平均值,4661.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P501,排放流率監測設施一小時數據平均值,1363819.00,正常排放量測值
2019-10-03T10:00:00,P601,排放流率監測設施一小時數據平均值,1306157.00,正常排放量測值
2019-10-03T10:00:00,P701,排放流率監測設施一小時數據平均值,19813.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P801,排放流率監測設施一小時數據平均值,1468332.00,正常排放量測值
2019-10-03T10:00:00,P011,氮氧化物監測設施一小時數據平均值,37.00,正常排放量測值
2019-10-03T10:00:00,P021,氮氧化物監測設施一小時數據平均值,38.00,正常排放量測值
2019-10-03T10:00:00,P101,氮氧化物監測設施一小時數據平均值,45.00,正常排放量測值
2019-10-03T10:00:00,P201,氮氧化物監測設施一小時數據平均值,1.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P301,氮氧化物監測設施一小時數據平均值,45.00,正常排放量測值
2019-10-03T10:00:00,P401,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P501,氮氧化物監測設施一小時數據平均值,53.00,正常排放量測值
2019-10-03T10:00:00,P601,氮氧化物監測設施一小時數據平均值,57.00,正常排放量測值
2019-10-03T10:00:00,P701,氮氧化物監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P801,氮氧化物監測設施一小時數據平均值,50.00,正常排放量測值
2019-10-03T10:00:00,P011,溫度監測設施一小時數據平均值,96.00,正常排放量測值
2019-10-03T10:00:00,P021,溫度監測設施一小時數據平均值,100.00,正常排放量測值
2019-10-03T10:00:00,P101,溫度監測設施一小時數據平均值,104.00,正常排放量測值
2019-10-03T10:00:00,P201,溫度監測設施一小時數據平均值,31.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P301,溫度監測設施一小時數據平均值,98.00,正常排放量測值
2019-10-03T10:00:00,P401,溫度監測設施一小時數據平均值,28.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P501,溫度監測設施一小時數據平均值,91.00,正常排放量測值
2019-10-03T10:00:00,P601,溫度監測設施一小時數據平均值,94.00,正常排放量測值
2019-10-03T10:00:00,P701,溫度監測設施一小時數據平均值,27.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T10:00:00,P801,溫度監測設施一小時數據平均值,92.00,正常排放量測值
2019-10-03T11:00:00,P011,二氧化硫監測設施一小時數據平均值,35.00,正常排放量測值
2019-10-03T11:00:00,P021,二氧化硫監測設施一小時數據平均值,29.00,正常排放量測值
2019-10-03T11:00:00,P101,二氧化硫監測設施一小時數據平均值,28.00,正常排放量測值
2019-10-03T11:00:00,P201,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P301,二氧化硫監測設施一小時數據平均值,21.00,正常排放量測值
2019-10-03T11:00:00,P401,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P501,二氧化硫監測設施一小時數據平均值,34.00,正常排放量測值
2019-10-03T11:00:00,P601,二氧化硫監測設施一小時數據平均值,32.00,正常排放量測值
2019-10-03T11:00:00,P701,二氧化硫監測設施一小時數據平均值,0.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P801,二氧化硫監測設施一小時數據平均值,34.00,正常排放量測值
2019-10-03T11:00:00,P011,氧氣監測設施一小時數據平均值,5.20,正常排放量測值
2019-10-03T11:00:00,P021,氧氣監測設施一小時數據平均值,5.30,正常排放量測值
2019-10-03T11:00:00,P101,氧氣監測設施一小時數據平均值,6.00,正常排放量測值
2019-10-03T11:00:00,P201,氧氣監測設施一小時數據平均值,21.30,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P301,氧氣監測設施一小時數據平均值,6.70,正常排放量測值
2019-10-03T11:00:00,P401,氧氣監測設施一小時數據平均值,22.50,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P501,氧氣監測設施一小時數據平均值,5.30,正常排放量測值
2019-10-03T11:00:00,P601,氧氣監測設施一小時數據平均值,4.60,正常排放量測值
2019-10-03T11:00:00,P701,氧氣監測設施一小時數據平均值,18.10,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P801,氧氣監測設施一小時數據平均值,5.10,正常排放量測值
2019-10-03T11:00:00,P011,排放流率監測設施一小時數據平均值,1621268.00,正常排放量測值
2019-10-03T11:00:00,P021,排放流率監測設施一小時數據平均值,1779062.00,正常排放量測值
2019-10-03T11:00:00,P101,排放流率監測設施一小時數據平均值,1892305.00,正常排放量測值
2019-10-03T11:00:00,P201,排放流率監測設施一小時數據平均值,124161.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P301,排放流率監測設施一小時數據平均值,1554997.00,正常排放量測值
2019-10-03T11:00:00,P401,排放流率監測設施一小時數據平均值,3571.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P501,排放流率監測設施一小時數據平均值,1584691.00,正常排放量測值
2019-10-03T11:00:00,P601,排放流率監測設施一小時數據平均值,1531022.00,正常排放量測值
2019-10-03T11:00:00,P701,排放流率監測設施一小時數據平均值,16356.00,固定污染源暫停運轉時監測設施之量測值
2019-10-03T11:00:00,P801,排放流率監測設施一小時數據平均值,1715377.00,正常排放量測值
