UTC,台北,板橋,新竹,宜蘭,花蓮,梧棲,台中,嘉義,永康,台南,台東,高雄,恆春
05-01_00,27.58677419354839,27.595806451612905,27.067096774193555,27.43806451612904,28.388387096774196,27.731612903225805,27.788709677419362,26.748709677419356,28.56806451612903,28.814838709677414,28.962903225806453,29.532258064516128,28.734838709677415
05-01_01,28.793870967741935,28.71096774193549,28.150967741935485,28.36225806451613,29.182258064516123,28.785161290322577,29.23580645161291,28.296451612903226,29.998709677419352,29.970000000000002,29.656451612903222,30.358387096774198,29.623548387096772
05-01_02,29.747741935483866,29.73225806451613,28.872903225806457,28.844516129032254,29.510322580645155,29.36032258064517,30.64129032258064,29.578709677419354,31.299354838709675,31.00032258064516,30.075806451612905,30.913548387096768,30.249354838709678
05-01_03,30.4158064516129,30.53483870967742,29.30741935483871,29.2558064516129,29.613548387096778,29.636129032258065,31.756129032258073,30.47741935483871,32.15483870967742,31.645483870967745,30.33935483870968,31.330000000000002,30.904193548387088
05-01_04,30.82161290322581,31.073548387096775,29.584838709677417,29.406129032258058,29.670645161290317,29.86645161290323,32.34096774193548,31.166451612903224,32.59838709677419,31.956451612903226,30.6041935483871,31.549032258064507,31.12741935483871
05-01_05,30.757741935483875,30.9583870967742,29.605483870967745,29.224516129032256,29.537741935483865,29.785161290322577,32.57258064516129,31.5532258064516,32.641290322580645,31.990322580645163,30.736451612903224,31.63870967741935,31.150322580645163
05-01_06,30.40354838709677,30.570967741935483,29.501290322580644,28.561935483870972,29.440967741935484,29.527096774193552,32.266451612903225,31.320645161290326,32.59290322580645,31.892580645161296,30.53741935483871,31.64516129032258,31.062258064516133
05-01_07,29.72483870967742,29.898064516129033,29.333548387096776,27.89903225806452,29.071290322580648,29.405806451612904,31.812903225806448,30.870322580645155,32.189677419354844,31.527419354838713,30.328064516129036,31.48677419354838,30.78354838709678
05-01_08,29.169354838709676,29.362903225806456,28.713225806451607,27.54612903225806,28.56741935483871,28.932258064516123,31.303870967741936,30.273870967741935,31.50806451612903,30.932580645161284,29.875161290322584,31.09225806451613,30.22064516129033
05-01_09,28.429677419354835,28.575161290322583,28.020322580645157,27.035161290322574,28.205483870967743,28.394516129032255,30.464193548387094,29.394516129032255,30.714516129032265,30.18483870967743,29.307741935483865,30.70612903225807,29.6158064516129
05-01_10,27.68290322580645,27.810322580645153,27.24322580645161,26.643870967741933,27.70709677419355,27.743870967741934,29.383870967741938,28.23774193548387,29.70322580645161,29.356774193548382,28.82387096774194,30.214193548387108,28.89870967741935
05-01_11,27.110967741935486,27.254838709677415,26.671935483870964,26.14935483870967,27.442580645161293,27.282258064516128,28.555483870967738,27.284838709677423,28.8816129032258,28.70225806451613,28.357741935483872,29.75193548387097,28.36483870967742
05-01_12,26.794193548387096,26.807419354838707,26.43516129032258,25.92516129032258,27.07709677419355,27.122903225806454,27.990645161290328,26.792258064516126,28.397419354838714,28.33000000000001,28.065161290322575,29.531935483870967,28.15741935483871
05-01_13,26.56451612903226,26.50225806451613,26.269354838709678,25.789999999999992,27.045483870967743,27.001612903225805,27.611935483870965,26.41129032258064,28.060645161290314,28.03483870967742,27.82774193548387,29.343548387096778,27.924838709677424
05-01_14,26.312258064516136,26.193548387096776,26.151935483870975,25.59580645161291,26.981612903225802,26.884193548387096,27.30290322580644,26.02258064516129,27.79677419354839,27.782258064516128,27.698064516129033,29.127096774193546,27.67838709677419
05-01_15,25.94483870967742,25.753225806451614,25.777419354838706,25.452258064516126,26.79193548387097,26.65548387096774,26.950645161290314,25.648064516129036,27.48129032258065,27.541935483870972,27.42,28.814193548387102,27.44548387096774
05-01_16,25.642580645161296,25.430645161290318,25.45193548387097,25.170000000000005,26.562258064516133,26.465161290322587,26.645161290322577,25.305483870967738,27.182580645161288,27.316451612903233,27.19677419354839,28.539032258064513,27.134516129032257
05-01_17,25.451935483870972,25.220645161290328,25.128064516129037,25.013548387096773,26.423870967741934,26.26838709677419,26.353548387096772,25.113225806451617,26.943870967741937,27.101612903225806,27.091935483870976,28.413870967741932,27.007741935483878
05-01_18,25.218064516129026,24.989677419354845,24.868709677419353,24.73838709677419,26.21064516129032,26.09032258064516,26.126129032258067,24.824516129032258,26.69064516129033,26.891290322580645,26.927741935483866,28.173548387096783,26.830645161290327
05-01_19,25.02,24.77354838709677,24.639032258064514,24.511612903225803,26.096451612903223,25.834838709677424,25.74774193548387,24.676129032258068,26.427419354838715,26.647741935483864,26.782903225806454,27.98193548387097,26.725161290322582
05-01_20,24.77774193548387,24.58290322580645,24.460645161290326,24.273548387096778,25.994516129032252,25.71064516129032,25.52806451612903,24.498709677419363,26.196129032258064,26.484193548387093,26.627096774193546,27.840645161290322,26.603870967741933
05-01_21,24.540322580645153,24.330645161290327,24.259354838709676,24.08161290322581,25.939032258064522,25.53290322580645,25.355161290322577,24.364838709677425,25.94064516129033,26.21870967741936,26.496774193548383,27.7558064516129,26.579677419354837
05-01_22,25.366129032258055,25.312580645161297,24.876129032258063,25.220000000000002,26.577741935483875,25.823225806451607,25.648387096774194,24.544838709677414,26.021290322580644,26.350322580645166,26.923225806451615,27.940967741935477,26.892580645161296
05-01_23,26.63290322580645,26.625483870967738,26.226451612903222,26.49645161290322,27.5258064516129,26.800967741935484,26.614193548387092,25.52806451612903,27.177096774193547,27.480322580645165,28.076774193548385,28.715161290322577,27.871935483870963
