日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/01/12,北站,O3,30.5,32.0,36.2,35.4,35.5,30.7,23.2,15.4,26.4,27.5,28.3,33.7,38.9,45.5,49.0,49.8,43.7,38.3,32.2,28.4,24.4,25.5,24.4,21.6
2018/01/13,北站,O3,18.7,18.7,13.5,11.6,11.9,12.0,4.2,5.1,10.0,15.6,22.6,41.2,51.6,55.7,60.5,60.9,54.5,42.5,34.2,28.3,22.1,14.4,9.3,6.5
2018/01/14,北站,O3,2.7,6.7,3.9,3.0,2.6,3.8,2.4,3.4,11.5,22.8,39.6,56.0,63.0,66.1,64.6,64.8,53.3,42.0,35.7,27.9,24.1,25.4,26.0,24.3
2018/01/15,北站,O3,20.6,14.8,16.4,17.7,12.1,13.5,8.4,6.4,10.7,21.2,29.4,39.4,46.1,52.0,M50,49.8,44.6,34.9,32.4,24.2,16.1,15.7,19.9,19.0
2018/01/16,北站,O3,20.4,17.1,17.3,18.1,15.8,14.2,9.3,6.6,13.2,23.3,28.9,40.5,38.9,36.9,40.1,42.4,36.7,24.6,17.4,17.1,9.8,6.5,5.4,5.7
2018/01/17,北站,O3,2.4,1.8,1.8,1.3,1.6,2.1,3.1,4.3,7.2,16.4,27.0,33.2,31.3,33.9,41.0,47.0,36.2,34.1,32.4,36.8,31.6,23.8,16.8,13.4
2018/01/18,北站,O3,15.4,17.0,16.6,13.5,12.5,8.6,5.4,6.2,9.4,13.8,22.0,28.2,34.2,43.2,53.1,51.4,46.6,39.5,35.3,31.5,29.3,28.4,25.6,24.8
2018/01/19,北站,O3,18.2,18.4,17.1,12.6,9.8,9.1,14.8,15.7,19.0,19.8,20.2,20.3,23.7,28.1,33.2,33.2,29.3,23.7,18.3,9.3,4.9,7.6,15.2,17.0
2018/01/20,北站,O3,22.9,25.7,23.7,25.1,19.9,16.7,12.5,7.6,9.9,14.7,22.5,33.3,43.2,50.0,62.3,61.5,51.2,50.3,47.1,40.6,33.0,29.3,23.9,20.1
2018/01/21,北站,O3,16.6,18.1,13.8,12.6,11.0,10.6,7.6,8.3,15.6,14.2,18.9,33.6,47.0,57.4,59.4,54.8,61.7,53.9,42.8,40.8,37.4,36.2,33.7,30.7
2018/01/22,北站,O3,26.9,25.2,25.4,24.0,20.9,15.3,10.9,6.9,10.8,13.5,23.1,31.7,34.8,35.2,42.5,43.1,51.0,55.3,56.6,47.6,37.6,25.2,23.5,21.6
2018/01/23,北站,O3,23.4,25.0,23.8,20.1,17.7,13.8,9.3,6.6,13.1,23.4,37.6,45.4,46.7,58.0,52.3,55.3,50.2,47.4,41.9,32.3,23.7,17.7,14.5,11.5
2018/01/24,北站,O3,12.4,9.6,7.0,7.9,9.4,6.3,3.3,5.3,11.4,18.1,32.3,45.5,44.4,58.6,67.3,70.1,61.9,52.4,43.4,35.9,30.2,23.8,21.8,21.4
2018/01/25,北站,O3,22.4,20.5,15.8,12.9,15.8,11.3,10.2,10.5,13.0,21.4,31.3,36.3,37.9,48.1,58.4,57.8,50.2,42.8,34.0,28.2,23.0,20.0,20.3,17.9
2018/01/26,北站,O3,18.8,15.1,12.2,11.5,13.4,18.8,21.9,23.4,26.5,27.2,28.5,33.5,38.1,40.1,41.4,45.8,39.6,32.4,25.8,19.8,19.8,21.3,19.4,17.6
2018/01/27,北站,O3,17.7,19.0,18.9,18.1,15.5,15.8,16.2,14.3,14.7,15.7,19.0,27.7,35.1,38.0,38.9,42.7,43.9,39.8,34.4,30.8,25.8,20.0,19.5,19.0
2018/01/28,北站,O3,16.4,20.4,18.9,13.4,9.3,15.5,16.9,14.4,13.6,19.0,25.7,22.6,27.5,39.9,39.4,39.5,28.3,18.6,14.7,16.2,13.3,9.6,9.0,11.0
2018/01/29,北站,O3,11.4,11.4,20.9,22.1,23.7,22.8,19.2,19.8,22.4,20.5,19.3,19.8,19.0,19.9,21.7,21.9,20.7,18.7,16.3,15.4,13.4,15.8,20.8,17.2
2018/01/30,北站,O3,15.7,19.4,20.7,17.8,14.5,17.1,21.2,19.5,15.1,13.1,17.1,21.6,23.6,M35.4,36.4,37.4,36.0,25.5,17.1,10.6,11.6,10.6,7.8,4.2
2018/01/31,北站,O3,2.0,2.6,3.1,2.9,2.3,1.8,1.8,2.8,5.7,8.0,15.3,20.2,26.5,28.1,33.4,44.7,36.3,27.9,26.7,24.1,26.2,29.6,29.2,27.3
2018/02/01,北站,O3,26.7,25.0,22.4,26.9,26.5,23.1,24.4,25.1,24.1,25.7,27.9,32.8,42.2,47.4,45.7,43.6,40.9,30.6,19.6,17.2,13.5,10.2,8.2,6.0
2018/02/02,北站,O3,7.4,11.2,9.4,14.3,17.9,18.0,15.5,11.3,15.2,19.0,26.5,41.7,45.1,47.4,43.8,42.4,39.1,36.0,35.6,31.6,27.9,33.0,32.4,32.5
2018/02/03,北站,O3,33.4,30.8,34.0,36.8,36.0,38.2,37.6,34.6,34.3,35.6,38.7,41.4,42.0,42.6,39.3,35.6,29.9,24.9,23.0,24.1,27.0,29.5,30.4,28.0
2018/02/04,北站,O3,26.2,27.3,25.8,21.1,24.3,25.9,24.8,22.8,23.4,26.3,28.9,26.7,29.1,30.3,29.3,31.2,31.4,28.2,26.2,27.7,27.7,28.9,29.6,29.5
2018/02/05,北站,O3,29.1,27.9,26.4,27.7,29.9,29.0,29.4,29.6,28.5,27.5,27.6,24.8,23.2,22.0,24.6,22.7,19.3,23.2,22.2,26.0,27.5,26.5,30.5,33.7
2018/02/06,北站,O3,33.2,31.6,30.3,28.7,25.7,18.6,13.0,12.7,19.3,23.7,26.7,31.1,34.2,38.9,43.6,46.8,42.7,35.3,28.9,22.8,19.7,20.6,22.6,30.8
2018/02/07,北站,O3,28.9,25.4,27.0,22.4,18.7,13.6,12.1,10.7,9.0,9.7,9.8,11.3,15.9,17.6,21.2,18.5,13.8,6.6,3.3,3.8,3.8,6.8,4.2,3.0
2018/02/08,北站,O3,3.2,11.2,11.8,18.8,24.8,23.7,17.9,12.4,11.9,16.0,18.8,19.7,22.0,21.8,23.2,22.1,23.9,19.3,14.4,9.4,3.4,11.7,10.8,7.4
2018/02/09,北站,O3,5.9,5.1,1.8,1.9,2.0,1.8,2.2,4.6,9.7,14.9,27.9,34.4,40.0,41.6,48.8,46.9,44.0,31.7,25.8,22.0,19.0,15.8,15.8,14.2
2018/02/10,北站,O3,12.8,10.9,7.8,16.7,12.2,9.5,18.3,14.7,13.2,18.5,21.7,25.3,30.7,41.4,45.3,39.2,36.9,32.5,28.3,27.3,25.2,22.7,20.3,19.7
2018/02/11,北站,O3,23.4,28.1,29.3,36.3,37.5,37.8,36.2,34.5,36.1,34.8,33.8,37.9,42.0,47.5,53.2,54.5,48.8,43.1,36.9,30.5,26.8,25.7,22.6,23.5
2018/02/12,北站,O3,28.8,30.8,30.5,29.8,30.7,30.0,25.6,25.6,26.8,28.4,28.5,29.3,33.2,37.7,42.9,49.3,50.5,50.1,41.5,37.5,30.3,27.1,26.1,25.7
2018/02/13,北站,O3,29.9,33.4,30.5,24.1,24.7,21.3,23.3,25.3,24.6,30.8,35.8,44.0,56.6,M65.5,67.6,66.5,64.6,59.9,45.6,37.1,35.9,30.2,27.0,19.9
2018/02/14,北站,O3,17.3,11.3,14.1,19.5,13.8,9.0,5.6,6.1,9.8,14.5,23.0,40.4,57.2,73.1,77.1,99.8,99.1,91.8,64.1,44.2,27.9,23.7,21.5,23.4
2018/02/15,北站,O3,17.9,19.9,27.2,19.7,13.1,9.6,14.3,19.7,12.8,17.3,28.4,33.5,35.8,38.0,59.3,58.2,41.3,46.8,58.4,47.6,38.5,25.7,28.1,18.8
2018/02/16,北站,O3,18.0,10.2,6.6,7.6,7.4,6.8,7.7,6.5,8.6,14.6,32.4,39.9,41.4,56.9,56.5,51.2,50.4,47.7,39.9,28.9,23.3,19.5,16.5,13.6
2018/02/17,北站,O3,15.8,19.5,24.1,20.0,9.9,11.1,14.5,16.4,18.6,18.7,23.0,29.9,39.4,49.4,58.7,57.9,55.0,50.9,46.5,44.6,42.9,39.7,37.8,35.4
2018/02/18,北站,O3,33.2,32.9,32.2,30.3,28.7,26.9,26.4,25.0,23.7,24.5,31.7,40.1,44.9,49.5,55.7,56.0,61.1,51.6,49.9,42.7,34.2,24.8,15.6,6.8
2018/02/19,北站,O3,11.5,15.3,13.8,10.8,8.6,5.4,4.2,5.9,13.3,25.1,41.2,53.8,57.7,64.0,71.5,67.4,60.3,47.4,42.2,37.9,29.0,21.0,16.4,13.0
2018/02/20,北站,O3,10.5,8.0,10.5,6.6,3.4,17.3,21.8,19.2,18.0,20.4,25.5,38.4,51.8,54.7,54.2,53.6,46.7,40.2,31.9,34.8,31.5,28.1,27.9,26.2
2018/02/21,北站,O3,22.2,14.8,13.0,10.3,8.6,5.2,6.8,10.1,11.8,15.6,21.6,27.8,41.5,48.3,48.4,53.5,52.9,48.1,42.0,33.7,24.5,20.9,20.8,19.9
2018/02/22,北站,O3,19.0,17.3,23.8,23.2,22.3,23.3,22.8,21.0,20.1,26.1,25.8,26.7,23.9,30.3,30.0,30.3,34.7,35.2,32.6,30.7,24.6,24.3,20.5,17.4
2018/02/23,北站,O3,18.8,19.4,19.0,18.2,19.6,21.8,22.5,21.7,21.3,25.4,31.7,38.9,47.0,51.4,56.8,58.4,59.3,57.1,50.0,41.8,34.0,25.8,23.2,21.7
2018/02/24,北站,O3,15.8,15.3,11.7,8.7,5.1,6.9,7.2,11.5,12.4,11.5,24.5,31.7,41.8,50.3,56.2,62.4,59.6,57.9,48.0,37.4,34.6,28.9,24.1,21.3
2018/02/25,北站,O3,16.7,11.7,10.9,5.5,3.7,2.0,2.1,4.8,12.7,18.8,30.9,39.2,46.0,48.4,52.3,52.8,50.5,47.7,35.7,26.9,25.3,21.5,16.3,18.7
2018/02/26,北站,O3,22.2,24.2,23.9,24.5,22.8,25.2,25.4,23.7,20.6,22.4,32.5,36.9,45.0,49.1,55.9,61.2,59.5,52.3,48.3,42.7,38.1,33.6,29.6,27.0
2018/02/27,北站,O3,26.6,23.4,20.8,20.9,20.3,15.5,13.1,17.6,28.6,38.6,41.2,46.2,49.3,53.5,60.6,62.5,60.8,57.5,50.1,38.8,26.3,20.0,14.9,10.7
2018/02/28,北站,O3,6.9,4.5,5.3,3.7,2.4,2.1,2.7,6.4,11.8,24.7,40.0,51.2,63.3,66.4,M59.5,M56.7,51.5,43.1,36.2,30.7,21.5,18.2,9.4,5.3
2018/03/01,北站,O3,2.5,1.7,1.7,1.6,1.8,1.9,1.9,2.8,8.1,18.2,31.5,41.4,50.4,55.7,57.8,62.5,63.8,56.8,40.8,41.5,41.2,35.1,35.5,35.5
2018/03/02,北站,O3,29.3,28.3,28.3,21.6,18.6,15.6,8.8,6.8,10.8,21.7,39.4,51.5,57.5,64.2,67.5,61.5,54.3,46.2,40.7,36.2,30.2,24.8,19.5,15.4
2018/03/03,北站,O3,11.9,1.9,1.7,1.9,1.7,1.7,2.2,4.9,12.9,29.4,39.3,46.1,40.3,34.4,29.5,35.6,33.2,27.7,20.0,9.5,10.4,7.4,2.2,3.4
2018/03/04,北站,O3,2.6,1.5,1.5,1.7,2.4,1.8,2.2,7.2,9.5,20.0,39.6,55.5,55.0,42.0,26.2,22.2,37.3,35.7,33.9,25.2,20.8,13.5,16.7,12.1
2018/03/05,北站,O3,8.9,6.4,6.9,8.8,6.0,3.0,3.1,4.8,9.0,12.9,20.5,22.3,22.3,21.6,22.2,23.0,22.2,20.3,14.0,5.4,13.3,17.9,16.2,18.6
2018/03/06,北站,O3,16.7,11.9,14.0,20.2,20.8,22.9,20.9,19.9,20.1,19.7,21.6,24.9,31.3,33.8,44.0,49.1,45.5,37.8,29.7,23.6,20.4,15.5,13.3,13.8
2018/03/07,北站,O3,11.6,12.0,13.6,14.2,11.4,11.9,10.4,14.8,16.3,18.6,27.9,39.6,47.8,49.5,55.9,59.4,54.9,48.0,45.8,42.8,33.4,31.7,32.9,28.0
2018/03/08,北站,O3,24.7,20.2,19.5,16.5,14.9,13.5,22.5,24.5,27.3,27.6,26.7,24.3,22.5,19.4,18.2,23.2,19.8,21.4,28.1,31.7,33.3,35.0,36.7,35.4
2018/03/09,北站,O3,37.3,37.6,38.3,39.0,39.9,39.5,34.9,34.9,32.3,31.8,31.4,36.2,42.7,51.5,62.5,67.2,63.0,53.9,43.4,32.7,31.5,29.2,26.5,20.8
2018/03/10,北站,O3,17.8,15.0,8.6,12.1,10.3,9.1,5.7,11.3,15.2,25.1,39.6,53.6,64.1,74.2,68.6,70.1,67.0,56.1,50.0,43.2,38.1,31.7,16.3,9.7
2018/03/11,北站,O3,8.1,6.2,4.9,4.8,3.7,2.3,2.5,6.3,17.1,37.3,56.2,65.2,72.3,71.0,70.0,67.5,67.5,65.8,61.4,50.3,46.8,41.9,29.9,26.4
2018/03/12,北站,O3,27.5,13.8,18.1,9.1,6.4,3.6,2.1,11.1,17.6,45.0,55.0,57.3,57.0,57.6,60.3,60.6,56.9,57.1,49.3,43.5,43.2,36.0,26.7,20.9
2018/03/13,北站,O3,15.7,11.2,6.5,8.0,6.7,3.8,4.6,6.8,21.7,44.7,57.0,61.2,61.0,M60.8,64.0,69.5,73.4,77.7,64.2,54.8,44.6,30.3,25.6,16.3
2018/03/14,北站,O3,18.3,7.8,8.3,16.1,10.1,11.9,14.5,14.0,8.7,24.2,35.7,56.8,64.0,66.6,71.9,82.4,83.5,57.3,37.9,26.7,21.4,8.4,10.0,17.0
2018/03/15,北站,O3,28.5,16.3,23.6,28.6,22.6,27.5,27.4,16.3,26.4,45.6,52.2,57.7,56.3,61.2,77.4,75.1,60.7,50.7,50.7,39.6,26.4,32.7,31.0,27.9
2018/03/16,北站,O3,26.4,29.6,19.1,11.8,8.2,5.4,4.9,8.3,17.5,32.1,42.2,53.2,57.0,52.9,60.5,61.4,58.1,56.2,48.9,43.7,35.6,23.1,15.9,14.3
2018/03/17,北站,O3,18.7,20.8,20.5,19.6,18.9,20.9,13.7,17.0,20.1,28.4,43.3,53.0,61.2,63.7,62.5,63.8,57.9,58.5,51.4,45.4,41.9,34.6,26.0,25.7
2018/03/18,北站,O3,21.4,17.6,18.7,21.1,15.4,10.6,6.0,11.2,21.2,37.6,55.4,C65.2,72.6,65.6,65.1,60.5,54.2,57.7,51.8,43.7,37.2,30.0,27.0,25.7
2018/03/19,北站,O3,18.5,16.3,9.4,6.8,8.7,9.6,6.2,11.4,21.8,43.4,48.1,48.1,61.3,55.7,48.6,36.9,31.2,25.6,24.5,22.4,p^,p^,p^,p^
2018/03/20,北站,O3,p^,p^,p^,p^,p^,p^,p^,p^,p^,p^,33.5,C41.8,38.1,36.2,33.2,36.0,37.4,39.7,37.7,33.3,25.6,28.6,30.0,28.4
2018/03/21,北站,O3,34.4,34.6,31.8,28.4,25.6,21.5,20.3,18.3,19.5,29.6,35.2,38.7,41.0,46.5,58.1,63.3,59.1,55.2,47.1,45.0,42.9,40.7,38.6,38.5
2018/03/22,北站,O3,36.9,34.4,40.1,36.0,29.7,27.2,21.0,20.2,21.6,31.4,44.1,48.8,60.5,59.6,64.1,69.1,69.1,67.8,61.6,53.6,47.9,36.5,30.0,22.0
2018/03/23,北站,O3,25.8,26.5,10.3,9.2,2.0,3.1,2.6,13.2,33.4,54.4,70.8,76.4,81.5,82.5,84.9,70.6,56.7,57.2,51.3,42.8,36.6,31.8,18.0,9.1
2018/03/24,北站,O3,3.3,2.0,14.1,29.7,30.7,27.9,20.9,23.6,37.0,52.3,64.8,77.1,86.3,90.3,86.7,87.5,94.7,83.0,68.2,57.6,56.6,50.7,46.7,31.7
2018/03/25,北站,O3,25.9,21.7,20.4,24.9,28.6,22.5,9.7,16.9,20.6,36.3,68.9,74.3,76.8,74.8,71.1,71.7,70.6,70.2,64.8,59.3,50.1,43.2,31.7,17.5
2018/03/26,北站,O3,7.6,21.5,6.5,8.0,9.9,8.0,7.9,20.5,29.3,52.2,68.3,79.4,80.8,77.7,77.8,73.7,68.9,60.9,56.0,51.1,38.8,33.1,28.2,27.5
2018/03/27,北站,O3,22.4,18.4,14.6,15.0,12.3,8.3,5.7,17.2,32.0,48.3,64.9,70.6,72.7,67.8,68.6,67.2,66.2,61.0,53.0,44.0,35.9,26.7,21.2,17.1
2018/03/28,北站,O3,11.9,13.4,12.4,11.3,7.3,6.7,5.2,13.5,28.8,49.3,61.8,M67.7,M67.3,66.0,65.5,63.9,62.5,59.1,53.9,47.9,43.3,37.6,31.2,23.1
2018/03/29,北站,O3,20.0,16.2,16.4,12.1,7.1,4.6,5.0,14.5,31.2,43.6,53.0,61.1,59.7,60.3,65.8,62.2,59.1,56.3,53.8,42.5,29.8,15.0,18.3,6.1
2018/03/30,北站,O3,2.2,1.9,2.0,3.6,2.4,4.9,7.7,13.5,40.2,54.1,63.8,68.2,63.9,59.8,55.8,59.1,71.5,77.8,70.6,58.6,48.0,40.5,33.5,27.2
2018/03/31,北站,O3,32.6,34.9,21.4,22.9,19.5,8.3,16.4,25.0,33.1,44.6,59.2,67.4,64.8,58.8,47.2,49.9,55.9,53.4,45.3,41.9,37.9,35.2,36.2,35.3
2018/04/01,北站,O3,33.3,28.1,23.6,20.5,22.6,20.2,15.4,14.8,27.8,42.7,46.5,45.3,47.3,47.3,47.5,47.3,49.2,55.9,55.7,53.4,54.4,53.2,46.4,37.5
2018/04/02,北站,O3,31.2,34.0,32.9,19.5,16.0,17.9,15.3,23.3,42.1,48.8,53.8,52.5,48.0,50.2,48.6,45.3,44.6,37.2,30.4,29.0,27.6,21.0,11.7,13.2
2018/04/03,北站,O3,13.7,15.9,15.2,10.4,3.9,3.6,4.0,15.2,27.5,35.8,39.4,45.1,47.5,49.7,51.4,44.6,43.6,40.4,36.8,34.0,25.3,18.7,21.9,14.6
2018/04/04,北站,O3,11.0,7.6,4.7,6.8,7.1,5.6,5.8,11.5,23.3,43.5,53.8,60.1,60.1,60.2,60.1,57.5,54.3,46.4,39.4,34.9,29.9,25.0,22.7,15.9
2018/04/05,北站,O3,11.4,14.8,17.4,15.2,11.5,9.3,9.2,16.1,31.7,48.6,60.5,67.6,73.2,71.3,66.2,62.7,57.9,54.5,54.2,48.0,46.2,45.8,39.4,36.4
2018/04/06,北站,O3,35.0,32.4,25.2,18.9,22.2,18.9,16.0,19.1,25.9,32.8,36.7,42.8,40.7,39.8,39.1,45.9,42.9,38.9,37.9,34.7,34.2,34.8,37.8,44.1
2018/04/07,北站,O3,46.3,48.5,49.8,50.3,49.7,45.9,40.5,44.6,47.6,48.7,48.1,45.5,41.7,40.3,44.1,44.6,41.5,37.6,40.2,38.1,40.7,37.3,36.5,38.3
2018/04/08,北站,O3,39.3,37.1,38.9,36.7,34.7,27.2,23.5,17.5,25.4,41.9,54.7,63.5,67.6,66.4,69.7,69.3,67.5,64.5,58.3,55.4,46.1,44.8,39.0,30.0
2018/04/09,北站,O3,25.7,22.4,15.1,10.8,8.3,13.2,19.9,33.5,52.5,61.5,66.0,69.4,73.0,70.7,71.7,67.2,62.6,60.3,54.3,38.6,41.0,39.2,30.4,33.0
2018/04/10,北站,O3,33.5,31.1,29.2,18.7,21.0,21.3,17.7,31.1,46.6,56.5,60.9,58.2,50.8,60.0,M74.5,81.6,76.3,50.9,50.4,46.1,30.2,27.3,29.7,26.5
2018/04/11,北站,O3,23.1,18.0,27.1,25.2,27.5,15.3,13.2,30.5,35.9,34.6,40.0,60.2,50.3,42.1,37.7,33.2,32.1,25.8,25.5,17.6,13.9,23.6,29.5,18.9
2018/04/12,北站,O3,14.1,11.9,7.3,9.1,10.5,8.1,9.2,14.8,17.6,28.2,M32.1,M20.7,22.6,19.2,19.3,21.1,21.0,21.7,18.7,16.8,11.3,8.4,7.4,2.6
2018/04/13,北站,O3,5.6,2.6,2.2,2.9,3.9,3.0,3.8,5.7,12.6,18.4,27.9,49.1,55.0,31.0,23.9,20.9,19.4,14.8,13.3,10.4,9.9,9.1,6.9,6.8
2018/04/14,北站,O3,3.4,2.0,2.2,2.7,2.2,2.1,5.7,9.6,13.2,21.3,29.0,44.4,36.7,34.1,28.3,22.1,20.4,18.2,14.5,14.8,14.2,17.1,12.0,11.7
2018/04/15,北站,O3,10.3,8.4,4.1,9.3,10.6,7.9,7.7,12.4,20.8,26.6,30.5,41.9,45.3,51.7,54.0,54.1,51.7,44.2,44.0,41.8,36.1,25.7,26.1,27.7
2018/04/16,北站,O3,29.4,27.5,21.8,24.2,25.1,30.7,25.7,29.5,33.2,46.7,52.2,60.5,65.0,66.6,65.7,75.9,79.5,68.0,56.6,52.7,47.2,35.3,29.0,32.1
2018/04/17,北站,O3,34.8,32.3,30.7,33.6,33.0,29.8,27.7,29.9,25.2,30.8,39.4,45.6,45.6,51.2,65.2,68.3,58.3,65.3,65.7,58.0,44.6,31.8,21.4,24.2
2018/04/18,北站,O3,29.0,23.0,20.5,19.4,14.1,9.2,9.2,13.8,23.2,45.5,58.1,70.6,68.9,70.2,68.0,68.7,64.2,56.9,52.8,54.8,47.3,45.6,40.9,36.3
2018/04/19,北站,O3,30.4,28.8,28.5,18.7,15.8,9.1,9.0,24.2,46.5,56.1,64.3,66.6,68.1,62.7,59.2,58.3,58.2,57.8,51.4,45.2,42.8,30.9,29.1,31.6
2018/04/20,北站,O3,33.8,34.8,36.6,28.7,29.1,13.7,16.0,37.4,51.1,57.8,61.6,54.4,47.3,48.5,53.1,53.3,54.4,51.3,47.7,45.8,43.6,40.3,41.2,35.1
2018/04/21,北站,O3,29.7,18.4,21.6,32.7,31.2,24.0,13.0,35.2,47.1,50.2,62.9,70.5,71.0,53.6,48.6,51.0,50.7,46.7,41.3,35.4,26.1,26.1,23.2,13.0
2018/04/22,北站,O3,10.7,2.8,3.0,2.6,2.4,1.9,3.1,14.8,35.0,54.7,67.5,71.5,70.0,71.5,76.3,65.2,54.5,53.5,54.8,49.1,42.2,34.6,25.4,24.8
2018/04/23,北站,O3,20.0,17.6,15.1,19.2,18.6,12.3,16.3,27.4,33.5,40.4,53.4,48.2,31.3,21.9,17.7,18.3,17.2,17.4,12.9,8.4,8.5,6.2,7.7,11.8
2018/04/24,北站,O3,16.1,15.7,15.8,14.8,13.0,10.2,10.4,11.6,18.0,23.2,19.9,25.0,30.0,20.4,21.1,21.1,18.8,17.8,17.2,19.6,22.1,16.7,14.3,9.0
2018/04/25,北站,O3,6.8,6.1,5.6,7.3,10.8,10.7,13.9,18.3,16.2,28.3,32.9,42.0,49.9,M51.8,57.7,58.8,60.0,61.2,60.5,57.5,49.1,44.0,36.1,29.5
2018/04/26,北站,O3,24.8,24.2,19.3,15.0,10.1,7.9,10.6,17.6,24.7,41.5,64.9,79.7,83.0,70.1,65.4,78.9,76.2,66.9,70.5,71.9,62.7,55.0,58.4,55.3
2018/04/27,北站,O3,46.2,37.2,14.3,10.3,19.6,11.0,16.3,27.1,46.9,65.4,76.4,82.7,68.3,61.3,62.8,58.4,59.0,59.4,56.5,51.6,45.8,39.9,33.9,32.9
2018/04/28,北站,O3,31.6,30.7,25.8,22.4,16.0,14.7,14.3,23.9,30.7,33.7,52.6,62.3,71.7,75.0,71.8,74.2,70.8,69.5,74.8,73.1,68.2,67.6,65.4,61.3
2018/04/29,北站,O3,53.3,44.5,41.3,37.7,29.4,20.0,23.6,48.1,57.6,62.0,61.6,60.2,60.9,53.5,52.8,53.9,57.9,55.2,52.5,55.1,58.5,53.1,55.6,56.6
2018/04/30,北站,O3,45.8,47.1,38.4,19.9,19.8,19.8,13.8,33.3,38.0,43.7,67.2,69.4,56.2,52.3,57.0,59.8,48.7,43.8,40.9,36.0,33.3,29.5,22.7,11.8
2018/05/01,北站,O3,12.7,13.0,10.1,7.5,5.7,4.3,7.9,15.6,20.1,32.5,34.0,41.7,40.0,38.5,27.5,29.6,24.3,23.4,21.3,12.7,15.3,14.9,10.4,8.1
2018/05/02,北站,O3,6.1,4.9,4.7,3.8,3.2,2.5,5.2,13.0,21.3,28.6,34.0,32.8,34.9,34.5,26.7,27.6,26.3,23.3,19.9,15.5,11.5,7.7,3.6,2.3
2018/05/03,北站,O3,1.6,2.5,3.5,4.9,5.4,4.5,5.9,10.6,13.5,23.7,30.3,57.1,77.6,73.8,69.4,73.4,71.8,63.5,60.5,45.3,45.2,40.9,36.4,29.9
2018/05/04,北站,O3,25.3,23.0,17.8,15.3,17.1,22.1,13.0,18.9,29.4,50.6,61.7,65.4,64.6,64.8,63.0,68.7,75.7,72.2,69.1,75.6,72.7,55.1,55.3,48.3
2018/05/05,北站,O3,47.1,57.7,52.4,50.9,41.4,29.6,34.2,50.9,59.4,63.3,71.9,66.4,59.7,60.4,69.3,70.2,60.7,49.1,39.7,44.8,45.8,41.0,35.7,35.2
2018/05/06,北站,O3,30.4,28.5,25.2,19.8,20.7,17.9,22.0,31.1,35.0,41.1,43.3,38.6,27.9,22.3,24.0,22.7,21.7,18.7,13.6,11.6,7.4,3.9,2.8,5.2
2018/05/07,北站,O3,12.8,14.0,2.7,4.2,3.4,4.4,8.1,13.6,15.5,23.7,28.7,27.6,30.5,27.6,26.0,24.7,23.7,21.2,17.3,12.7,7.9,5.2,4.3,5.4
