日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019/01/14,東站,O3,12.4,12.1,13.6,C14.7,12.8,14.4,14.3,14.5,16.2,18.6,28.0,42.0,60.2,64.5,65.5,64.0,59.1,51.7,44.7,33.9,27.9,23.3,20.2,16.8
2019/01/15,東站,O3,16.2,15.8,19.5,C20.1,15.0,15.0,13.1,12.0,14.9,19.3,29.0,M36.5,54.3,68.7,67.8,57.2,48.5,43.0,34.1,26.0,25.6,23.8,24.6,23.9
2019/01/16,東站,O3,25.0,23.0,22.0,C25,26.2,29.2,30.2,29.5,30.5,29.2,30.4,30.4,33.1,36.4,34.8,33.7,32.8,30.4,24.5,19.9,13.9,19.1,17.0,19.4
2019/01/17,東站,O3,18.6,19.8,24.0,C20,20.7,23.4,22.1,20.8,24.1,25.4,28.1,30.0,34.7,39.8,43.9,45.1,45.7,36.2,26.5,24.8,22.7,21.0,21.1,19.9
2019/01/18,東站,O3,18.5,17.8,19.2,C20,15.4,17.1,13.0,14.7,14.9,22.1,27.3,43.4,59.9,63.7,65.1,65.9,63.9,56.7,46.4,37.8,34.0,35.3,37.0,34.5
2019/01/19,東站,O3,32.8,28.5,25.7,C24.6,27.4,24.7,15.9,14.5,13.9,19.2,33.2,42.0,50.4,52.2,49.9,44.7,46.4,41.4,33.6,33.1,25.4,22.1,14.6,14.3
2019/01/20,東站,O3,28.5,26.4,22.6,C25,16.5,5.1,3.7,5.8,9.4,18.4,35.0,36.1,46.2,52.5,51.1,52.5,47.5,42.2,31.4,23.5,18.7,16.8,16.9,18.7
2019/01/21,東站,O3,21.2,23.8,30.8,C34.5,35.0,35.7,33.5,30.6,32.0,30.7,29.4,28.3,28.7,29.3,34.6,40.0,37.8,31.7,26.0,23.8,26.9,23.8,22.8,23.5
2019/01/22,東站,O3,25.1,26.5,27.0,C24.4,29.6,32.1,30.6,32.8,31.4,28.7,33.5,35.9,40.4,42.1,49.2,50.2,44.0,40.9,32.4,28.4,23.4,22.7,20.3,19.7
2019/01/23,東站,O3,21.7,23.1,24.3,C21,17.1,17.4,12.4,12.8,17.4,23.0,32.2,43.0,57.1,60.6,72.3,72.9,71.1,64.8,56.6,50.5,44.9,42.7,43.3,33.6
2019/01/24,東站,O3,28.1,22.4,18.1,C12.8,10.2,6.0,4.0,5.9,10.9,22.3,32.2,55.5,65.5,72.7,76.6,74.8,73.8,68.8,57.5,43.8,36.1,34.8,31.7,26.4
2019/01/25,東站,O3,27.1,22.2,18.2,C15.9,12.1,6.4,4.8,4.8,8.4,25.2,46.6,56.0,64.1,75.8,79.6,79.7,75.9,71.7,61.8,50.4,41.0,37.9,32.8,26.7
2019/01/26,東站,O3,24.3,22.9,21.3,C17,15.2,19.3,16.6,18.5,26.1,36.6,43.1,49.0,54.8,54.6,57.4,56.5,54.1,47.4,41.2,31.5,30.9,31.6,30.4,32.1
2019/01/27,東站,O3,31.5,31.1,31.1,C31.3,29.6,28.4,26.6,24.7,26.3,28.2,30.5,33.6,39.8,52.5,57.9,55.1,55.7,51.1,43.5,36.2,28.1,22.9,18.6,11.4
2019/01/28,東站,O3,8.1,6.9,8.0,C7.1,4.8,3.2,3.1,5.2,9.5,20.0,38.8,54.8,60.8,65.8,72.7,65.9,62.1,54.5,38.5,29.2,22.0,18.9,14.9,11.2
2019/01/29,東站,O3,8.9,6.2,4.2,C3.2,3.0,2.8,2.9,4.0,7.0,16.1,28.7,53.3,70.7,77.7,75.2,70.7,65.0,58.5,44.9,41.3,35.2,27.6,23.6,21.7
2019/01/30,東站,O3,19.1,17.1,13.5,C10.8,8.5,4.4,4.7,7.2,9.0,13.7,29.0,40.3,M57.8,56.3,58.1,64.2,58.8,48.8,34.4,28.2,17.7,8.9,6.4,16.4
2019/01/31,東站,O3,23.7,25.1,28.1,C32,31.5,27.1,33.4,24.4,18.1,31.3,43.2,68.5,80.0,85.6,85.4,88.7,73.8,61.9,51.6,40.9,41.8,35.2,32.4,p^
2019/02/01,東站,O3,p^,p^,p^,p^,p^,p^,p^,p^,28.4,34.0,36.7,C39.5,44.9,49.3,57.4,58.4,52.8,45.6,37.4,30.5,22.3,14.5,9.6,8.9
2019/02/02,東站,O3,9.0,8.5,7.5,C7.6,6.6,5.2,4.0,6.3,11.4,20.4,43.6,62.5,72.2,81.9,88.2,81.5,70.2,65.8,60.1,46.0,38.8,36.4,32.0,31.3
2019/02/03,東站,O3,26.4,20.8,19.5,C10.8,14.1,19.2,13.9,12.3,21.9,35.0,43.1,44.4,51.9,46.9,37.9,38.1,36.2,32.4,30.9,26.3,20.1,12.1,15.9,16.7
2019/02/04,東站,O3,15.5,11.5,8.7,C8.3,8.2,7.0,8.8,11.8,14.5,26.5,33.7,38.1,51.5,55.8,55.3,53.4,50.0,48.2,44.1,37.8,32.4,27.6,23.7,17.0
2019/02/05,東站,O3,15.6,13.2,13.5,C11.2,12.7,17.5,19.9,22.9,20.8,24.1,34.0,38.7,44.2,50.5,53.6,52.0,59.4,54.6,48.0,39.9,37.6,34.4,33.0,26.8
2019/02/06,東站,O3,28.2,23.2,22.4,C19.9,17.9,13.8,10.3,10.1,9.8,22.3,35.8,40.1,50.3,61.2,60.8,56.3,54.0,47.4,44.8,39.9,37.9,29.9,19.6,20.6
2019/02/07,東站,O3,16.9,13.4,8.4,C14.1,15.3,12.1,9.3,15.3,33.9,42.6,47.4,46.0,44.8,45.3,47.1,46.1,49.2,53.2,49.9,42.6,38.6,33.5,30.5,25.4
2019/02/08,東站,O3,21.7,15.7,11.4,C19.5,19.7,22.4,23.1,23.4,24.9,26.4,32.4,46.2,54.2,58.3,60.1,58.4,52.7,50.0,44.4,40.9,36.4,28.7,25.2,26.0
2019/02/09,東站,O3,24.2,20.9,17.0,C18.5,12.9,10.5,6.6,11.1,19.1,28.2,36.6,47.8,53.7,51.4,53.4,53.9,51.8,45.4,36.5,30.8,23.4,17.2,12.9,16.3
2019/02/10,東站,O3,17.6,17.5,16.0,C15.7,14.4,15.8,19.6,18.3,18.3,20.5,28.2,40.7,52.4,56.1,48.1,49.6,52.7,47.4,43.5,35.6,28.2,22.7,20.1,19.7
2019/02/11,東站,O3,17.6,12.8,13.9,C14.5,15.2,17.7,23.5,20.1,16.0,20.2,32.3,41.6,50.4,50.3,56.0,M57.7,54.4,46.2,36.5,26.2,21.5,16.2,13.4,14.5
2019/02/12,東站,O3,8.6,8.8,7.3,C8.7,7.5,5.1,3.5,6.3,11.6,20.1,32.8,43.9,48.4,60.7,58.3,49.4,46.3,38.3,31.6,29.4,33.2,31.4,28.6,23.2
2019/02/13,東站,O3,19.4,17.3,13.0,C11,12.6,13.4,10.5,10.0,17.9,27.6,35.4,46.0,53.1,55.9,55.3,52.3,50.4,45.7,43.2,41.5,32.7,25.6,17.6,11.3
2019/02/14,東站,O3,10.8,12.0,11.7,C12.9,9.8,9.1,9.6,9.9,17.0,25.0,42.1,50.9,55.1,58.1,56.8,52.7,48.9,43.0,41.1,38.9,41.4,37.2,22.4,11.9
2019/02/15,東站,O3,8.5,9.0,6.0,C9.8,9.1,10.0,7.7,9.9,19.1,29.7,42.6,53.2,57.6,66.7,71.7,67.5,59.6,52.4,47.2,39.9,30.7,22.0,15.8,19.0
2019/02/16,東站,O3,19.4,26.5,23.5,C7.9,4.8,5.3,5.5,9.1,15.9,29.3,41.1,52.3,57.1,62.6,63.2,62.9,55.2,47.9,38.0,34.4,28.9,23.5,19.1,10.6
2019/02/17,東站,O3,12.9,11.9,16.7,C16,18.5,19.8,15.7,16.2,P19.5,P^,P^,P^,P^,P^,P^,P^,P2.8,3.0,16.7,41.5,36.0,32.9,26.2,22.9
2019/02/18,東站,O3,23.2,19.1,20.3,C20.3,17.6,13.8,8.7,10.6,14.8,20.6,38.0,43.3,56.2,68.1,71.5,69.6,53.5,31.3,34.6,30.7,23.6,23.6,23.4,23.0
2019/02/19,東站,O3,22.1,21.3,22.2,C22.2,18.1,10.7,10.5,9.6,13.1,18.3,28.1,42.9,49.2,58.4,42.6,39.4,33.2,28.0,25.3,18.6,16.5,18.6,12.6,8.9
2019/02/20,東站,O3,8.5,5.6,3.8,C8.6,4.6,3.6,3.1,4.0,9.8,27.2,39.8,55.1,73.3,70.9,40.8,34.4,38.4,53.6,50.5,43.5,38.8,32.2,29.1,23.2
2019/02/21,東站,O3,15.7,7.2,3.6,C3.5,2.8,2.9,3.5,5.5,7.9,13.8,21.6,36.2,47.1,53.5,51.5,41.6,36.2,33.7,30.2,25.7,30.2,29.1,20.1,15.3
2019/02/22,東站,O3,11.9,6.2,6.7,C15.7,16.5,16.0,12.1,10.1,15.0,28.0,38.9,46.4,51.7,58.6,56.5,53.5,45.1,41.2,37.4,33.5,34.2,25.7,22.7,14.6
2019/02/23,東站,O3,11.1,9.6,14.3,C31.1,32.1,32.1,23.8,19.7,20.1,27.2,42.5,56.9,67.2,71.2,71.5,68.4,61.7,59.1,49.8,23.9,27.6,21.8,18.8,20.3
2019/02/24,東站,O3,15.9,14.9,14.4,C17.9,16.6,15.2,12.1,12.0,14.5,16.1,14.9,17.1,19.8,26.9,33.7,30.3,31.1,33.0,24.8,22.3,26.1,23.2,17.6,20.1
2019/02/25,東站,O3,18.6,21.2,26.4,C27.7,30.9,26.2,26.2,26.1,38.1,42.3,47.6,52.3,63.2,69.6,76.2,77.8,63.7,55.1,56.1,51.4,44.5,37.4,31.7,23.3
2019/02/26,東站,O3,21.2,17.3,12.2,C17,18.0,10.2,7.3,8.5,14.1,23.4,35.2,58.5,M71.1,68.2,71.6,70.8,68.0,61.2,59.6,60.0,46.7,44.5,46.7,38.9
2019/02/27,東站,O3,33.4,36.7,37.5,C28.5,22.8,22.5,24.3,24.4,23.4,29.0,39.5,57.1,75.3,79.0,76.6,72.6,68.3,62.6,55.8,48.6,44.6,34.7,26.9,27.8
2019/02/28,東站,O3,28.5,30.1,26.8,C17.9,23.2,17.9,9.6,14.5,22.7,30.0,45.0,54.5,58.7,64.2,60.7,60.8,59.0,54.1,48.5,46.6,41.5,35.0,29.3,26.0
2019/03/01,東站,O3,18.0,12.4,8.9,C10.1,10.0,9.4,10.4,17.6,23.4,31.6,40.9,53.1,66.9,70.0,68.2,61.5,58.2,51.4,44.7,39.9,36.5,33.8,31.2,26.9
2019/03/02,東站,O3,26.7,29.4,29.1,C28.7,24.1,25.6,25.4,21.8,23.4,31.4,47.0,54.8,65.2,62.8,64.2,57.4,52.3,51.0,50.4,49.2,45.8,44.2,37.6,24.0
2019/03/03,東站,O3,18.0,13.8,19.3,C20.6,21.1,24.2,21.5,19.7,27.9,33.4,39.7,44.0,41.7,41.7,43.2,42.4,39.8,33.8,22.1,18.7,21.2,8.1,6.1,12.8
2019/03/04,東站,O3,12.6,11.8,19.2,C21.2,20.0,24.2,21.6,15.5,15.5,18.9,27.6,42.5,58.9,67.2,69.7,69.6,69.4,66.2,60.7,61.2,49.9,43.8,43.0,33.0
2019/03/05,東站,O3,24.4,22.8,24.3,C15.3,12.8,11.8,7.9,9.3,23.1,39.9,51.5,57.8,71.6,75.4,78.4,77.3,65.6,54.3,60.9,56.1,48.0,39.7,43.2,35.4
2019/03/06,東站,O3,26.4,26.0,31.1,C33.7,33.0,26.5,25.9,28.6,31.7,39.4,44.4,55.6,61.9,61.0,69.5,66.0,62.8,54.1,44.9,40.3,38.3,35.7,29.9,22.6
2019/03/07,東站,O3,18.3,17.3,18.3,C23.1,32.7,27.7,22.3,25.7,26.1,29.0,28.9,30.8,26.0,24.7,23.2,24.2,25.5,23.3,27.1,29.7,26.3,26.3,33.0,35.7
2019/03/08,東站,O3,35.2,32.6,33.9,C34.3,33.5,35.1,28.5,21.1,17.9,22.9,26.6,28.2,30.6,39.9,45.8,48.3,47.5,41.1,35.2,32.5,27.5,26.7,21.0,19.3
2019/03/09,東站,O3,15.7,9.6,4.6,C5.2,4.5,3.6,3.6,4.0,4.4,9.7,29.7,44.6,35.1,34.2,36.2,34.3,29.3,27.4,22.1,22.9,18.6,11.1,11.5,11.1
2019/03/10,東站,O3,10.2,10.6,11.3,C41.4,43.8,42.2,36.7,27.6,12.2,19.1,33.2,46.5,53.8,55.4,50.2,40.3,36.4,28.0,21.5,21.6,25.6,22.6,18.6,14.0
2019/03/11,東站,O3,13.6,14.2,10.8,C11.6,11.5,7.9,5.8,7.9,8.0,4.6,12.5,33.8,M37.5,35.1,32.1,29.8,24.0,23.0,22.3,22.0,21.6,18.8,13.1,8.7
2019/03/12,東站,O3,6.3,6.1,4.9,C5,3.3,2.8,3.8,4.5,6.4,21.3,47.5,66.5,88.4,82.3,68.6,62.3,71.0,70.3,64.8,62.4,60.6,41.9,34.6,27.7
2019/03/13,東站,O3,26.4,24.7,28.0,C20.3,23.0,27.3,25.4,15.5,18.3,27.8,48.7,65.7,73.7,74.7,76.4,82.6,77.8,73.1,62.8,54.4,53.4,45.4,30.4,17.8
2019/03/14,東站,O3,18.9,16.6,19.4,C27,30.9,29.9,18.2,20.9,29.3,39.6,59.6,64.9,73.5,77.8,80.1,77.3,76.6,69.6,59.3,55.4,46.4,40.2,45.9,39.7
2019/03/15,東站,O3,38.5,37.9,39.1,C40,39.4,39.3,32.6,28.2,30.5,38.8,39.7,41.2,50.7,57.4,59.4,59.1,56.0,49.9,44.4,40.2,35.6,29.9,24.6,21.3
2019/03/16,東站,O3,19.4,12.4,15.4,C13.7,8.3,10.0,21.3,23.9,28.6,38.6,50.0,64.2,65.4,64.2,63.4,64.5,63.1,61.5,60.3,58.6,54.7,51.9,41.9,28.4
2019/03/17,東站,O3,16.4,11.8,14.2,C11.3,14.4,9.6,11.5,17.2,36.5,49.1,58.5,68.1,73.6,79.4,82.0,75.4,69.0,60.2,53.3,49.4,48.4,45.5,41.8,35.9
2019/03/18,東站,O3,29.4,26.3,25.6,C27.2,23.1,16.7,16.8,17.4,19.7,25.3,31.1,44.6,60.8,67.2,63.7,63.8,65.1,63.4,60.4,46.7,36.5,31.7,23.2,18.3
2019/03/19,東站,O3,18.2,16.0,11.4,C17.1,6.6,5.9,4.6,5.8,15.8,34.8,46.2,61.1,64.0,67.6,74.8,81.2,72.0,57.3,49.3,41.3,49.0,45.9,37.4,29.2
2019/03/20,東站,O3,27.5,22.6,20.5,C28.9,22.4,7.2,9.1,13.3,26.0,39.8,55.9,62.1,68.9,64.8,72.4,58.6,29.2,19.0,14.2,7.3,6.3,8.1,10.3,7.3
2019/03/21,東站,O3,6.7,4.5,5.2,C6.8,6.7,7.7,4.5,8.7,18.4,24.4,42.0,42.0,48.4,36.3,33.7,35.8,35.0,29.3,25.6,22.8,16.6,12.6,5.1,4.1
2019/03/22,東站,O3,5.9,4.6,3.1,C4.9,3.3,3.1,3.7,6.5,16.0,25.0,32.7,39.5,48.0,56.1,58.6,54.0,52.0,53.3,46.2,43.3,39.5,32.1,27.5,22.0
2019/03/23,東站,O3,15.2,18.6,18.7,C19.1,18.0,17.4,18.1,20.8,21.5,21.5,25.5,27.0,24.1,23.2,27.7,37.3,38.0,32.4,28.7,29.4,30.3,28.9,30.0,30.8
2019/03/24,東站,O3,32.7,30.4,29.7,C32.8,26.3,22.9,21.0,19.6,18.5,16.0,17.5,13.5,14.8,13.4,13.6,13.1,13.3,27.2,26.8,23.1,19.2,13.4,9.3,6.3
2019/03/25,東站,O3,6.8,5.5,6.4,C4.8,2.9,2.9,4.1,5.2,10.5,23.6,38.5,43.8,47.7,51.3,47.6,45.6,32.9,19.9,20.3,14.3,9.1,8.8,5.4,10.5
2019/03/26,東站,O3,13.9,20.6,18.2,C22,17.0,16.3,12.7,15.7,26.3,32.4,40.6,52.3,60.9,66.7,66.2,62.0,64.5,66.6,62.3,54.8,49.6,43.2,38.1,30.7
2019/03/27,東站,O3,28.2,29.0,31.6,C26.4,24.2,20.0,20.1,17.4,27.3,44.9,61.9,69.5,75.2,87.1,93.6,80.0,81.8,M76.2,M69.5,59.1,54.8,49.4,43.5,38.3
2019/03/28,東站,O3,30.4,25.5,25.1,C23.5,23.8,16.6,12.7,10.5,23.7,36.1,45.0,54.9,45.9,48.2,49.5,47.9,46.4,35.5,23.8,24.3,19.5,12.4,12.0,17.5
2019/03/29,東站,O3,16.0,7.8,10.3,C12.5,10.9,8.0,6.4,9.5,24.4,31.7,39.2,40.8,42.7,39.9,40.7,39.1,38.4,35.3,31.7,31.8,33.4,28.0,24.3,41.4
2019/03/30,東站,O3,48.5,41.5,36.6,C27.3,26.1,26.5,23.7,25.6,30.6,38.3,48.9,56.7,56.5,60.7,67.1,73.1,73.7,69.8,59.8,57.8,54.5,51.4,49.3,44.8
2019/03/31,東站,O3,38.0,32.9,24.0,C18.7,20.7,19.0,15.3,14.5,22.1,42.2,57.1,64.5,69.8,68.4,77.2,74.9,75.0,72.7,66.9,56.8,49.7,43.3,40.7,40.5
2019/04/01,東站,O3,38.7,29.4,27.8,C38,35.4,32.7,33.3,32.0,35.0,33.0,33.0,38.3,35.6,41.9,39.8,39.6,42.4,41.6,33.8,32.3,31.9,27.0,21.2,15.9
2019/04/02,東站,O3,12.9,12.3,9.9,C8.4,4.3,4.8,5.7,8.0,17.7,40.2,M51.2,M61.2,65.5,66.6,69.5,71.1,67.7,65.5,64.0,53.2,44.3,35.4,30.5,29.3
2019/04/03,東站,O3,19.3,21.1,21.5,C22.5,25.9,24.6,24.6,24.7,33.9,38.8,46.7,60.2,59.6,60.7,57.2,59.2,51.1,46.7,44.1,44.4,43.6,42.1,43.3,39.2
2019/04/04,東站,O3,33.6,25.2,20.4,C20.5,16.9,12.1,9.1,14.4,24.0,31.4,50.4,59.3,66.5,71.9,75.0,74.5,72.5,67.9,59.9,52.7,48.9,46.5,40.0,31.0
2019/04/05,東站,O3,28.4,25.5,21.8,C18.4,19.0,19.2,20.9,m^,m^,m^,34.5,48.6,53.6,60.5,68.0,65.4,64.4,63.2,57.3,49.5,42.7,40.1,30.5,26.2
2019/04/06,東站,O3,28.3,26.2,20.8,C14.6,9.1,12.5,7.1,18.7,35.3,49.3,69.9,75.0,72.5,73.5,65.8,66.2,65.7,65.3,57.1,52.5,45.4,38.6,38.3,27.9
2019/04/07,東站,O3,21.7,18.5,11.5,C18.8,14.0,13.0,11.3,17.8,50.1,63.5,73.6,71.5,69.1,71.0,75.3,75.6,73.0,69.9,68.6,61.3,63.7,61.4,43.7,34.4
2019/04/08,東站,O3,26.2,25.9,27.0,C27.6,21.3,18.7,11.2,12.6,45.1,55.4,58.5,67.6,69.2,71.7,66.8,58.8,48.8,46.4,46.7,45.0,37.3,32.7,31.7,22.8
2019/04/09,東站,O3,28.6,26.8,30.4,C29.4,31.2,27.2,20.7,17.7,29.3,39.8,49.0,56.2,42.3,31.5,30.5,28.7,M29.5,21.2,14.7,12.0,10.8,9.2,6.7,5.8
2019/04/10,東站,O3,8.3,6.1,5.2,C5.4,4.2,3.7,4.8,10.9,18.8,28.7,39.7,38.9,34.7,30.0,31.4,29.0,24.4,22.1,17.5,14.1,13.9,11.0,10.1,12.1
2019/04/11,東站,O3,7.2,7.9,6.3,C8.5,5.9,4.9,5.5,10.7,18.9,28.9,41.4,43.7,42.8,40.7,38.0,34.8,31.9,33.3,38.2,38.1,31.1,25.1,28.2,23.1
2019/04/12,東站,O3,20.8,23.4,29.7,C35.5,29.4,26.0,21.6,23.0,24.2,27.9,42.8,60.2,63.8,67.0,70.6,72.3,72.4,67.7,62.7,56.8,48.6,42.9,38.4,33.4
2019/04/13,東站,O3,26.4,22.6,33.5,C20.9,15.6,16.1,17.6,26.4,37.0,47.7,59.4,66.5,71.8,78.1,73.8,70.0,60.0,57.3,45.2,38.7,32.6,29.3,30.4,24.7
2019/04/14,東站,O3,18.3,17.0,14.9,C18.4,24.6,25.6,21.2,23.2,28.5,38.7,49.2,56.9,67.9,64.4,53.2,49.5,60.5,51.7,48.8,48.7,42.8,36.7,36.0,33.0
2019/04/15,東站,O3,29.7,28.5,29.9,C29.3,29.3,31.9,34.0,37.3,33.0,27.4,31.5,37.7,52.4,65.0,66.4,68.4,68.9,64.5,53.7,37.9,26.0,26.2,26.0,20.0
2019/04/16,東站,O3,14.0,9.1,11.7,C14.6,17.5,27.0,26.4,23.1,21.3,19.0,17.9,31.7,40.4,41.8,35.1,37.8,36.6,35.1,29.4,25.7,23.1,11.9,16.4,15.3
2019/04/17,東站,O3,13.7,14.1,26.0,C36.3,28.4,32.6,37.9,34.8,39.3,44.5,58.4,70.6,77.5,80.1,83.2,84.6,83.1,77.1,69.0,59.8,49.9,47.1,47.5,39.9
2019/04/18,東站,O3,30.7,25.0,22.8,C15.6,15.3,13.0,21.2,42.6,59.0,66.6,74.7,81.3,89.2,88.3,80.7,78.9,72.6,73.4,66.7,58.6,56.4,45.1,24.0,20.1
2019/04/19,東站,O3,21.3,26.7,18.2,C25.9,45.4,44.8,36.4,32.0,31.4,40.8,50.1,57.8,59.8,73.4,45.8,61.8,49.8,41.7,34.2,30.0,33.4,26.0,21.7,29.6
2019/04/20,東站,O3,31.5,31.0,26.8,C24.7,15.1,13.3,14.9,23.2,24.4,32.9,49.4,52.0,50.9,62.5,65.2,44.9,33.9,27.1,30.3,25.0,19.2,17.9,14.5,20.4
2019/04/21,東站,O3,20.5,23.1,28.4,C28.2,21.3,20.2,18.6,21.1,19.5,14.5,19.1,25.7,30.8,36.9,38.8,43.1,43.1,40.0,48.7,46.8,38.4,33.7,26.3,19.7
2019/04/22,東站,O3,14.8,18.3,18.4,C13.6,11.1,6.8,7.9,12.5,24.4,31.2,38.7,44.8,42.9,32.9,32.8,30.4,26.6,24.8,24.2,20.0,19.1,19.1,18.4,12.2
2019/04/23,東站,O3,13.1,16.6,15.3,C13.7,8.3,3.8,6.5,9.6,19.5,25.8,32.0,36.1,34.0,M33.2,31.8,28.4,25.0,25.1,24.8,23.8,21.3,16.4,9.7,12.4
2019/04/24,東站,O3,15.5,17.0,14.2,C12.4,10.8,9.6,9.9,13.1,22.9,31.9,34.0,30.0,30.8,29.5,28.9,26.8,23.3,19.7,17.0,12.8,8.1,7.8,14.4,5.2
2019/04/25,東站,O3,6.8,6.2,8.9,C10.5,9.5,5.9,6.3,13.6,22.5,31.0,40.3,38.5,40.6,34.1,30.9,27.8,27.0,25.4,24.2,16.3,9.2,4.6,6.7,11.1
2019/04/26,東站,O3,6.5,6.1,7.4,C9.9,12.4,9.9,11.8,15.7,25.5,35.3,54.2,70.8,63.5,64.8,45.7,40.1,32.7,28.0,48.6,44.8,46.1,41.4,39.4,37.6
2019/04/27,東站,O3,23.6,13.5,11.9,C14.1,17.9,12.7,15.6,17.7,26.4,39.8,46.9,54.8,71.0,80.6,84.2,84.0,82.5,76.6,67.6,58.2,53.7,46.6,40.6,34.3
2019/04/28,東站,O3,31.4,27.8,22.8,C19.1,16.7,17.2,14.9,18.5,23.2,43.6,58.6,68.5,63.1,67.6,68.7,66.3,56.0,51.5,54.0,47.1,38.1,36.8,32.2,23.9
2019/04/29,東站,O3,20.0,24.6,23.5,C21.4,13.6,10.9,11.1,16.7,31.1,38.3,43.5,56.5,63.7,70.1,81.1,54.9,42.8,26.4,22.1,22.0,13.9,11.0,10.6,9.8
2019/04/30,東站,O3,12.0,12.0,13.6,C15.4,13.8,11.7,12.0,18.9,28.7,37.0,40.5,46.4,45.3,34.8,31.3,33.2,32.9,29.3,25.8,20.9,20.6,12.9,15.0,10.9
2019/05/01,東站,O3,15.7,16.3,18.1,C21.7,23.6,26.7,20.7,18.3,17.5,28.4,42.7,42.9,49.4,55.9,52.4,56.5,57.1,52.8,42.2,38.3,35.9,31.3,27.4,26.2
2019/05/02,東站,O3,20.6,15.1,13.1,C16,13.5,12.3,9.6,11.0,7.4,9.0,13.4,25.9,36.3,52.7,57.3,52.4,48.8,41.5,42.6,43.1,37.5,32.5,27.1,27.9
2019/05/03,東站,O3,29.3,23.1,22.6,C19.4,22.5,18.5,17.2,16.0,16.8,19.7,26.7,33.7,36.1,31.7,28.3,27.2,30.3,32.5,22.4,17.1,22.9,15.8,13.7,16.3
2019/05/04,東站,O3,14.3,21.5,34.0,C44.1,42.9,41.1,35.6,35.4,38.4,41.3,52.0,63.8,68.4,63.1,60.6,61.9,56.7,58.0,49.8,37.9,34.6,31.9,23.9,15.1
2019/05/05,東站,O3,15.5,18.4,20.6,C17.7,12.1,9.6,12.9,28.5,52.2,58.2,67.2,64.7,60.7,61.4,60.3,60.2,53.3,50.0,46.5,49.4,45.2,36.2,45.4,41.4
2019/05/06,東站,O3,37.1,31.2,28.2,C37.3,32.1,29.6,28.8,25.1,23.3,21.8,32.1,37.0,40.4,44.0,42.3,39.2,40.2,35.2,27.6,23.9,20.2,23.3,23.1,19.3
