日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/02/28,東站,O3,19.0,16.8,15.2,16.2,12.6,10.7,9.3,8.8,15.2,28.7,47.9,59.3,67.5,73.4,76.9,71.7,68.4,61.7,49.9,43.3,35.9,30.5,28.0,24.9
2017/03/01,東站,O3,21.3,19.3,13.5,8.6,7.5,10.8,16.1,26.1,33.6,38.7,45.1,50.9,56.4,59.8,58.9,59.2,57.9,54.7,47.6,40.2,39.8,36.6,32.0,25.9
2017/03/02,東站,O3,17.9,11.7,16.9,16.2,16.7,16.1,27.1,40.8,56.7,58.6,66.4,71.7,77.5,84.1,80.6,78.3,72.7,62.5,51.3,41.8,38.4,30.5,22.6,19.1
2017/03/03,東站,O3,20.0,22.6,18.0,16.8,19.5,15.9,12.9,12.8,15.8,24.8,36.4,52.2,66.7,72.5,M76.4,69.7,67.5,61.7,49.6,36.4,33.1,25.3,24.3,19.2
2017/03/04,東站,O3,16.5,12.5,14.6,14.3,11.4,9.2,6.3,10.3,18.6,37.9,64.1,79.7,91.5,91.1,81.2,77.3,74.1,69.9,66.8,50.9,42.2,32.1,18.0,20.0
2017/03/05,東站,O3,25.5,26.5,30.1,30.3,30.9,23.5,23.6,19.0,32.0,53.6,60.0,67.0,75.4,75.4,58.7,54.5,47.5,43.1,40.0,31.4,25.8,20.8,14.1,16.1
2017/03/06,東站,O3,18.5,18.8,19.3,22.2,20.1,16.3,10.6,18.0,25.0,27.0,35.2,40.3,48.4,54.4,58.0,49.3,50.5,42.3,39.0,32.5,26.0,30.0,29.8,28.4
2017/03/07,東站,O3,29.8,31.0,34.5,29.5,29.0,36.6,35.2,32.2,32.4,31.5,30.7,31.3,31.4,28.9,35.6,41.2,35.6,32.6,27.9,17.7,12.5,11.8,7.0,9.1
2017/03/08,東站,O3,7.8,8.1,6.9,10.9,9.4,11.9,22.4,15.7,14.2,15.1,10.3,20.4,33.5,36.2,36.8,31.8,26.7,23.2,18.3,20.2,19.5,18.4,14.6,14.9
2017/03/09,東站,O3,12.9,7.9,4.8,4.5,2.7,2.9,3.7,6.3,15.9,31.1,46.9,56.3,m69.7,70.2,64.8,69.6,65.6,57.5,53.6,43.7,40.0,34.6,27.3,17.2
2017/03/10,東站,O3,16.3,18.7,11.8,5.0,4.3,5.4,7.5,8.5,20.0,26.9,47.4,64.1,70.5,66.3,68.5,64.5,74.3,78.4,70.4,39.9,42.4,48.5,44.6,46.3
2017/03/11,東站,O3,42.0,37.3,33.0,19.9,17.1,15.9,16.5,17.7,24.8,39.1,50.5,59.2,66.6,72.2,74.6,70.4,66.6,63.1,59.0,53.4,48.9,46.5,43.2,36.9
2017/03/12,東站,O3,30.9,29.7,25.4,22.3,17.8,13.3,10.7,13.7,30.5,52.8,64.3,79.3,85.3,77.8,77.4,79.1,72.1,63.6,58.3,49.1,42.0,36.1,31.7,28.2
2017/03/13,東站,O3,21.1,16.9,17.9,20.9,17.9,27.1,18.5,17.0,33.2,47.6,56.1,61.7,62.4,57.8,57.1,57.0,52.1,53.5,52.2,52.3,48.1,40.9,35.7,33.1
2017/03/14,東站,O3,31.0,29.0,21.0,18.3,22.6,34.5,34.9,36.5,38.1,39.4,35.6,35.4,M39.7,M52.2,55.7,58.9,56.9,52.9,42.8,37.3,31.7,27.1,31.8,28.9
2017/03/15,東站,O3,25.2,22.6,25.0,29.7,31.3,24.8,21.9,19.3,19.3,21.2,27.6,38.2,58.5,65.3,66.4,68.0,70.0,68.2,61.9,53.7,45.7,33.0,26.0,19.7
2017/03/16,東站,O3,13.9,11.5,5.8,18.2,16.7,8.4,10.8,25.6,26.0,35.3,50.7,58.4,59.8,73.1,76.0,67.4,56.1,42.5,30.0,27.7,26.2,25.7,19.9,15.9
2017/03/17,東站,O3,16.4,12.2,7.6,9.0,14.1,10.6,9.3,9.5,13.8,25.5,39.8,58.8,66.8,68.1,75.2,71.5,70.1,59.0,54.3,50.3,47.8,44.8,36.3,28.8
2017/03/18,東站,O3,22.3,18.1,14.2,7.6,6.5,7.2,6.4,7.8,9.5,13.4,28.6,44.1,61.2,72.3,74.3,67.9,62.1,51.7,43.2,40.0,40.9,36.3,31.7,26.0
2017/03/19,東站,O3,23.0,16.8,17.3,13.9,11.7,8.0,4.7,5.8,7.7,26.5,54.5,59.1,51.5,59.0,58.7,53.8,56.2,45.5,38.4,37.0,33.7,29.3,24.6,21.2
2017/03/20,東站,O3,18.5,13.2,10.7,19.3,26.6,15.7,6.9,9.5,17.7,25.6,37.2,46.3,49.4,47.7,51.2,52.4,52.2,44.6,44.4,34.4,27.5,27.0,22.8,17.3
2017/03/21,東站,O3,10.0,8.6,9.0,7.1,9.3,11.9,7.0,9.6,19.9,30.1,40.0,43.6,48.1,52.6,73.2,91.2,91.2,73.6,62.2,50.9,39.4,32.1,28.2,25.3
2017/03/22,東站,O3,22.9,21.0,20.4,15.1,15.3,17.1,11.9,13.1,19.5,33.7,56.8,85.6,83.2,83.6,83.8,76.6,77.3,68.3,62.7,56.7,60.5,51.6,45.1,41.4
2017/03/23,東站,O3,39.0,33.7,30.7,29.4,23.6,24.3,20.6,22.3,35.9,43.0,54.6,58.6,65.6,66.5,68.3,68.3,73.6,65.7,58.1,47.6,38.1,30.2,26.3,24.7
2017/03/24,東站,O3,21.0,16.0,12.8,9.9,7.6,9.7,12.2,17.4,21.2,35.9,55.9,75.4,87.7,80.1,77.3,68.7,69.9,67.4,62.1,58.7,49.9,38.2,40.8,39.2
2017/03/25,東站,O3,34.3,27.1,21.5,17.2,23.6,30.4,24.0,23.3,29.2,38.8,51.5,56.0,59.4,59.8,58.2,60.2,65.9,55.1,45.2,43.6,37.9,38.4,38.6,36.0
2017/03/26,東站,O3,35.1,36.2,37.5,37.3,36.8,35.4,32.4,33.6,36.3,35.3,37.2,39.7,36.5,34.9,30.2,26.7,25.0,25.4,29.2,22.8,20.1,16.1,15.7,13.6
2017/03/27,東站,O3,10.9,9.9,8.2,4.7,3.4,2.7,3.5,5.4,13.9,38.7,52.1,64.7,M73.3,M72.5,76.3,85.1,82.3,75.6,71.3,65.4,57.9,53.3,52.2,51.6
2017/03/28,東站,O3,38.8,23.0,30.2,19.0,20.0,20.7,17.1,17.1,40.3,64.8,70.9,77.6,81.6,82.3,77.1,76.1,75.5,70.4,69.8,66.2,55.5,44.3,45.4,44.0
2017/03/29,東站,O3,36.7,28.0,29.5,29.1,27.6,20.9,26.2,14.9,25.9,51.0,65.3,71.2,76.8,77.9,78.1,84.2,79.1,70.7,65.1,60.1,56.4,44.1,37.6,33.1
2017/03/30,東站,O3,27.3,26.8,24.4,23.3,18.0,15.0,15.5,19.4,26.2,45.9,66.0,76.8,89.4,94.1,104.9,84.1,82.6,71.9,62.4,54.0,43.8,37.4,29.9,24.7
2017/03/31,東站,O3,22.5,18.4,35.2,37.4,43.0,38.7,27.5,25.6,34.3,33.4,42.3,56.1,44.4,39.0,38.7,32.0,28.2,25.2,42.0,29.1,32.8,34.7,42.1,48.1
2017/04/01,東站,O3,49.4,46.4,44.0,46.2,47.4,42.9,36.3,38.9,45.9,54.4,56.4,63.4,68.2,75.2,82.8,87.9,88.1,77.5,67.4,61.5,56.5,49.2,40.1,31.8
2017/04/02,東站,O3,23.7,20.8,23.7,28.7,27.5,23.9,25.5,32.0,39.1,50.1,59.3,74.0,84.9,90.8,92.0,93.8,95.0,93.1,79.3,72.0,65.4,57.2,38.6,33.5
2017/04/03,東站,O3,36.7,39.1,39.1,39.1,38.3,42.8,39.0,46.3,62.2,72.4,79.3,83.2,85.3,79.7,82.3,87.2,82.3,79.2,76.5,72.7,59.3,59.6,30.5,37.4
2017/04/04,東站,O3,34.9,37.6,42.9,41.5,42.0,43.2,33.5,32.3,56.3,71.2,72.6,75.0,76.3,74.6,74.4,73.1,75.5,74.2,70.6,67.1,65.1,62.8,56.0,50.9
2017/04/05,東站,O3,47.0,42.1,38.6,29.2,29.3,25.8,18.9,24.9,46.7,57.5,66.9,72.8,77.2,87.1,93.4,92.0,85.5,72.6,58.8,52.8,50.6,44.2,38.7,32.3
2017/04/06,東站,O3,24.7,28.2,22.7,13.1,10.8,19.8,13.4,21.0,27.8,54.9,66.3,77.4,88.7,100.3,81.3,53.4,43.7,38.2,38.1,33.7,30.8,29.4,25.8,28.1
2017/04/07,東站,O3,30.2,35.3,35.1,29.2,27.2,33.4,33.6,21.7,17.8,29.9,39.3,46.5,57.7,47.4,43.6,43.6,43.2,34.4,20.4,12.9,10.2,7.9,7.1,11.8
2017/04/08,東站,O3,11.9,9.6,7.9,8.1,6.9,3.3,6.5,15.1,30.3,32.9,43.4,55.0,57.2,50.4,58.0,52.5,31.8,27.0,23.0,10.2,8.1,8.9,6.3,4.7
2017/04/09,東站,O3,5.3,7.1,8.6,6.8,5.9,6.0,5.5,8.8,16.7,27.0,41.3,45.7,44.8,38.7,34.2,30.9,28.1,20.8,19.1,19.5,18.0,15.6,11.9,9.5
2017/04/10,東站,O3,10.1,9.8,10.4,10.5,8.2,7.6,6.6,6.4,12.8,30.0,41.1,32.7,30.8,28.5,25.6,24.2,21.4,17.5,10.9,8.0,8.7,13.2,6.6,9.5
2017/04/11,東站,O3,9.5,7.3,5.3,4.2,4.9,5.6,6.7,10.2,14.6,25.0,26.8,20.9,23.0,19.5,19.0,18.0,15.9,14.8,14.1,12.8,8.4,5.5,4.8,4.5
2017/04/12,東站,O3,3.8,7.8,10.4,11.2,25.5,16.5,17.5,19.1,17.5,17.0,14.1,25.0,24.4,21.8,29.1,29.6,28.7,26.3,24.6,24.1,22.8,19.2,21.3,32.5
2017/04/13,東站,O3,31.0,38.4,36.0,39.3,37.5,37.6,37.7,28.8,23.9,23.0,21.4,M26.7,34.0,46.0,51.4,50.9,44.7,42.5,33.2,25.1,21.3,16.7,12.9,9.3
2017/04/14,東站,O3,6.0,3.6,2.5,3.3,3.1,5.5,8.2,12.0,29.3,53.4,68.3,76.1,81.9,87.2,88.1,89.2,80.5,70.6,60.3,51.9,35.3,27.6,21.6,19.2
2017/04/15,東站,O3,15.8,8.3,11.9,20.7,13.3,16.0,P15.2,P,P,P,P,P,P,77.3,67.3,59.9,55.3,48.6,41.0,35.9,32.2,26.8,17.6,14.6
2017/04/16,東站,O3,11.7,14.1,14.0,14.3,16.8,17.1,15.8,22.2,39.0,37.5,44.5,49.6,51.7,45.4,50.8,54.4,59.3,51.6,48.0,44.9,38.3,30.0,27.7,22.0
